None,date,ticker,adj_close
1487,2016-07-22,CBS,54.339763997319
1488,2016-07-21,CBS,53.157393792482
1489,2016-07-20,CBS,53.72887272482
1490,2016-07-19,CBS,54.172261551634
1491,2016-07-18,CBS,53.886522085465
1492,2016-07-15,CBS,55.029479950141
1493,2016-07-14,CBS,57.088774723566
1494,2016-07-13,CBS,56.665092066833
1495,2016-07-12,CBS,57.088774723566
1496,2016-07-11,CBS,56.684798236913
1497,2016-07-08,CBS,56.241409410099
1498,2016-07-07,CBS,55.285660161189
1499,2016-07-06,CBS,54.280645487077
1500,2016-07-05,CBS,53.866815915384
1501,2016-07-01,CBS,54.05402453115
1502,2016-06-30,CBS,53.640194959457
1503,2016-06-29,CBS,51.984876672685
1504,2016-06-28,CBS,51.305013804903
1505,2016-06-27,CBS,50.142349770146
1506,2016-06-24,CBS,50.89118423321
1507,2016-06-23,CBS,52.901213581434
1508,2016-06-22,CBS,52.861801241272
1509,2016-06-21,CBS,52.654886455426
1510,2016-06-20,CBS,53.226365387764
1511,2016-06-17,CBS,52.940625921595
1512,2016-06-16,CBS,53.679607299618
1513,2016-06-15,CBS,52.418412414458
1514,2016-06-14,CBS,52.043995182927
1515,2016-06-13,CBS,51.344426145064
1516,2016-06-10,CBS,51.955317417564
1517,2016-06-09,CBS,52.221350713652
1518,2016-06-08,CBS,52.743564220789
1519,2016-06-07,CBS,52.576529833353
1520,2016-06-06,CBS,53.087458547862
1521,2016-06-03,CBS,53.441178427137
1522,2016-06-02,CBS,54.433559199547
1523,2016-06-01,CBS,54.207571498899
1524,2016-05-31,CBS,54.237048155505
1525,2016-05-27,CBS,53.912804932837
1526,2016-05-26,CBS,53.401876218328
1527,2016-05-25,CBS,52.989203025841
1528,2016-05-24,CBS,52.438972102524
1529,2016-05-23,CBS,51.52519574773
1530,2016-05-20,CBS,51.819962313793
1531,2016-05-19,CBS,51.191126972859
1532,2016-05-18,CBS,51.367986912497
1533,2016-05-17,CBS,52.527402072343
1534,2016-05-16,CBS,52.714087564182
1535,2016-05-13,CBS,52.566704281151
1536,2016-05-12,CBS,53.333097352914
1537,2016-05-11,CBS,54.826581287631
1538,2016-05-10,CBS,55.966345343072
1539,2016-05-09,CBS,55.023092331672
1540,2016-05-06,CBS,56.673785101622
1541,2016-05-05,CBS,56.467448505379
1542,2016-05-04,CBS,55.543846598383
1543,2016-05-03,CBS,54.689023556801
1544,2016-05-02,CBS,55.48489328517
1545,2016-04-29,CBS,54.934662361853
1546,2016-04-28,CBS,55.091871197087
1547,2016-04-27,CBS,55.406288867553
1548,2016-04-26,CBS,55.455416628564
1549,2016-04-25,CBS,55.308033345533
1550,2016-04-22,CBS,55.504544389574
1551,2016-04-21,CBS,54.846232392035
1552,2016-04-20,CBS,54.089664872474
1553,2016-04-19,CBS,54.001234902655
1554,2016-04-18,CBS,53.185714069882
1555,2016-04-15,CBS,52.949900817032
1556,2016-04-14,CBS,52.723913116384
1557,2016-04-13,CBS,53.342922905116
1558,2016-04-12,CBS,52.645308698768
1559,2016-04-11,CBS,52.586355385555
1560,2016-04-08,CBS,53.17588851768
1561,2016-04-07,CBS,52.645308698768
1562,2016-04-06,CBS,53.893153828433
1563,2016-04-05,CBS,53.31344624851
1564,2016-04-04,CBS,53.863677171826
1565,2016-04-01,CBS,54.207571498899
1566,2016-03-31,CBS,54.128967081283
1567,2016-03-30,CBS,53.657340575582
1568,2016-03-29,CBS,53.942281589443
1569,2016-03-28,CBS,53.657340575582
1570,2016-03-24,CBS,53.116935204468
1571,2016-03-23,CBS,52.566704281151
1572,2016-03-22,CBS,52.920424160426
1573,2016-03-21,CBS,53.07763299566
1574,2016-03-18,CBS,53.755596097603
1575,2016-03-17,CBS,53.303620696307
1576,2016-03-16,CBS,53.490306188147
1577,2016-03-15,CBS,51.672579030761
1578,2016-03-14,CBS,52.370193237109
1579,2016-03-11,CBS,52.193333297472
1580,2016-03-10,CBS,50.876709302393
1581,2016-03-09,CBS,51.191126972859
1582,2016-03-08,CBS,50.142811071214
1583,2016-03-07,CBS,50.94619335098
1584,2016-03-04,CBS,50.358352658468
1585,2016-03-03,CBS,50.43673141747
1586,2016-03-02,CBS,49.13368454907
1587,2016-03-01,CBS,49.231657997822
1588,2016-02-29,CBS,47.399554506161
1589,2016-02-26,CBS,47.32117574716
1590,2016-02-25,CBS,46.674550985397
1591,2016-02-24,CBS,46.517793467394
1592,2016-02-23,CBS,46.008331533885
1593,2016-02-22,CBS,45.920155430008
1594,2016-02-19,CBS,44.176228042224
1595,2016-02-18,CBS,44.862042183488
1596,2016-02-17,CBS,45.616437738877
1597,2016-02-16,CBS,44.009673179346
1598,2016-02-12,CBS,42.304935171063
1599,2016-02-11,CBS,42.687031621196
1600,2016-02-10,CBS,42.011014824808
1601,2016-02-09,CBS,41.785675892678
1602,2016-02-08,CBS,43.461021866336
1603,2016-02-05,CBS,45.312720047746
1604,2016-02-04,CBS,47.428946540787
1605,2016-02-03,CBS,47.281986367659
1606,2016-02-02,CBS,45.685019153003
1607,2016-02-01,CBS,46.939079297028
1608,2016-01-29,CBS,46.537388157145
1609,2016-01-28,CBS,45.351909427247
1610,2016-01-27,CBS,46.380630639142
1611,2016-01-26,CBS,46.54718550202
1612,2016-01-25,CBS,45.351909427247
1613,2016-01-22,CBS,45.988736844134
1614,2016-01-21,CBS,44.842447493737
1615,2016-01-20,CBS,43.127912140579
1616,2016-01-19,CBS,44.47014838848
1617,2016-01-15,CBS,44.950218287364
1618,2016-01-14,CBS,45.782992601755
1619,2016-01-13,CBS,44.029267869097
1620,2016-01-12,CBS,46.067115603136
1621,2016-01-11,CBS,45.831979326131
1622,2016-01-08,CBS,45.518464290125
1623,2016-01-07,CBS,44.421161664104
1624,2016-01-06,CBS,45.195151909244
1625,2016-01-05,CBS,45.185354564369
1626,2016-01-04,CBS,45.704613842754
1627,2015-12-31,CBS,46.174886396763
1628,2015-12-30,CBS,45.812384636381
1629,2015-12-29,CBS,46.331643914766
1630,2015-12-28,CBS,45.880966050507
1631,2015-12-24,CBS,46.478604087894
1632,2015-12-23,CBS,46.272859845515
1633,2015-12-22,CBS,45.665424463253
1634,2015-12-21,CBS,44.862042183488
1635,2015-12-18,CBS,44.73467670011
1636,2015-12-17,CBS,45.577248359376
1637,2015-12-16,CBS,46.537388157145
1638,2015-12-15,CBS,45.880966050507
1639,2015-12-14,CBS,45.400896151623
1640,2015-12-11,CBS,45.890763395382
1641,2015-12-10,CBS,47.546514679289
1642,2015-12-09,CBS,47.379959816411
1643,2015-12-08,CBS,48.678977473715
1644,2015-12-07,CBS,49.274767527065
1645,2015-12-04,CBS,48.845017324649
1646,2015-12-03,CBS,48.180857920914
1647,2015-12-02,CBS,48.884085524869
1648,2015-12-01,CBS,49.909625780635
1649,2015-11-30,CBS,49.30406867723
1650,2015-11-27,CBS,49.567779028713
1651,2015-11-25,CBS,49.792421179976
1652,2015-11-24,CBS,49.36267097756
1653,2015-11-23,CBS,49.792421179976
1654,2015-11-20,CBS,50.485881733875
1655,2015-11-19,CBS,50.544484034205
1656,2015-11-18,CBS,50.114733831788
1657,2015-11-17,CBS,49.597080178878
1658,2015-11-16,CBS,49.753352979756
1659,2015-11-13,CBS,48.718045673935
1660,2015-11-12,CBS,49.186864076571
1661,2015-11-11,CBS,49.138028826296
1662,2015-11-10,CBS,48.591074023221
1663,2015-11-09,CBS,47.409260966576
1664,2015-11-06,CBS,47.506931467125
1665,2015-11-05,CBS,46.657198112347
1666,2015-11-04,CBS,46.833005013336
1667,2015-11-03,CBS,47.116249464928
1668,2015-11-02,CBS,46.754868612896
1669,2015-10-30,CBS,45.436316855482
1670,2015-10-29,CBS,45.533987356031
1671,2015-10-28,CBS,44.430310699826
1672,2015-10-27,CBS,43.463372744389
1673,2015-10-26,CBS,43.32663404362
1674,2015-10-23,CBS,43.453605694334
1675,2015-10-22,CBS,42.203423287304
1676,2015-10-21,CBS,42.174122137139
1677,2015-10-20,CBS,42.926184991368
1678,2015-10-19,CBS,41.920178835711
1679,2015-10-16,CBS,42.174122137139
1680,2015-10-15,CBS,42.154588037029
1681,2015-10-14,CBS,41.44159338302
1682,2015-10-13,CBS,41.353689932526
1683,2015-10-12,CBS,41.627167334064
1684,2015-10-09,CBS,42.125286886865
1685,2015-10-08,CBS,42.838281540874
1686,2015-10-07,CBS,41.422059282911
1687,2015-10-06,CBS,40.376984927034
1688,2015-10-05,CBS,40.669996428682
1689,2015-10-02,CBS,39.361211721323
1690,2015-10-01,CBS,38.550546566764
1691,2015-09-30,CBS,38.970529719126
1692,2015-09-29,CBS,38.062194064019
1693,2015-09-28,CBS,37.769182562371
1694,2015-09-25,CBS,39.820263073904
1695,2015-09-24,CBS,39.937467674563
1696,2015-09-23,CBS,40.699297578847
1697,2015-09-22,CBS,41.588099133844
1698,2015-09-21,CBS,41.881110635492
1699,2015-09-18,CBS,41.715070784558
1700,2015-09-17,CBS,42.408531338457
1701,2015-09-16,CBS,42.564804139336
1702,2015-09-15,CBS,42.740611040325
1703,2015-09-14,CBS,42.271792637689
1704,2015-09-11,CBS,42.906650891258
1705,2015-09-10,CBS,42.916417941313
1706,2015-09-09,CBS,42.496434788952
1707,2015-09-08,CBS,42.65270758983
1708,2015-09-04,CBS,41.776682103047
1709,2015-09-03,CBS,42.642973973311
1710,2015-09-02,CBS,43.110187566262
1711,2015-09-01,CBS,42.623506740271
1712,2015-08-31,CBS,44.034881135644
1713,2015-08-28,CBS,44.570230044234
1714,2015-08-27,CBS,44.054348368684
1715,2015-08-26,CBS,43.168589265381
1716,2015-08-25,CBS,42.117358681241
1717,2015-08-24,CBS,42.779244604588
1718,2015-08-21,CBS,43.888876887847
1719,2015-08-20,CBS,44.80383684071
1720,2015-08-19,CBS,47.227507354144
1721,2015-08-18,CBS,48.035397525288
1722,2015-08-17,CBS,48.697283448636
1723,2015-08-14,CBS,47.908860510531
1724,2015-08-13,CBS,48.716750681675
1725,2015-08-12,CBS,48.833554079913
1726,2015-08-11,CBS,48.950357478151
1727,2015-08-10,CBS,49.816649348414
1728,2015-08-07,CBS,48.99902556075
1729,2015-08-06,CBS,50.848412699515
1730,2015-08-05,CBS,49.076894492908
1731,2015-08-04,CBS,51.451896923743
1732,2015-08-03,CBS,51.61736840458
1733,2015-07-31,CBS,52.045647531452
1734,2015-07-30,CBS,51.782839885417
1735,2015-07-29,CBS,51.208556510748
1736,2015-07-28,CBS,51.344827142025
1737,2015-07-27,CBS,51.266958209867
1738,2015-07-24,CBS,51.6271020211
1739,2015-07-23,CBS,52.318188794007
1740,2015-07-22,CBS,52.68806622176
1741,2015-07-21,CBS,52.6588653722
1742,2015-07-20,CBS,52.649131755681
1743,2015-07-17,CBS,53.242882363389
1744,2015-07-16,CBS,53.972903602375
1745,2015-07-15,CBS,53.895034670217
1746,2015-07-14,CBS,53.924235519776
1747,2015-07-13,CBS,54.060506151054
1748,2015-07-10,CBS,53.388886611187
1749,2015-07-09,CBS,52.804869619998
1750,2015-07-08,CBS,52.834070469557
1751,2015-07-07,CBS,54.099440617133
1752,2015-07-06,CBS,53.427821077266
1753,2015-07-02,CBS,54.041038918014
1754,2015-07-01,CBS,54.440117195327
1755,2015-06-30,CBS,54.021571684975
1756,2015-06-29,CBS,53.856100204138
1757,2015-06-26,CBS,55.481614162947
1758,2015-06-25,CBS,55.608151177704
1759,2015-06-24,CBS,55.257740982991
1760,2015-06-23,CBS,56.542578363607
1761,2015-06-22,CBS,56.785918776602
1762,2015-06-19,CBS,56.513377514047
1763,2015-06-18,CBS,56.951390257439
1764,2015-06-17,CBS,56.454975814928
1765,2015-06-16,CBS,56.153233702814
1766,2015-06-15,CBS,56.591246446206
1767,2015-06-12,CBS,56.931923024399
1768,2015-06-11,CBS,57.204464286954
1769,2015-06-10,CBS,57.905284676381
1770,2015-06-09,CBS,58.255694871094
1771,2015-06-08,CBS,58.674240381446
1772,2015-06-05,CBS,59.548091388286
1773,2015-06-04,CBS,59.946179069179
1774,2015-06-03,CBS,60.412232939493
1775,2015-06-02,CBS,59.858793968495
1776,2015-06-01,CBS,59.713152134022
1777,2015-05-29,CBS,59.926760157916
1778,2015-05-28,CBS,60.227753282494
1779,2015-05-27,CBS,60.82973953165
1780,2015-05-26,CBS,58.916976772235
1781,2015-05-22,CBS,59.800537234706
1782,2015-05-21,CBS,60.0141452586
1783,2015-05-20,CBS,59.305354997497
1784,2015-05-19,CBS,58.936395683498
1785,2015-05-18,CBS,59.01407132855
1786,2015-05-15,CBS,58.208186511132
1787,2015-05-14,CBS,57.907193386554
1788,2015-05-13,CBS,57.984869031606
1789,2015-05-12,CBS,57.984869031606
1790,2015-05-11,CBS,57.936321753449
1791,2015-05-08,CBS,59.052909151077
1792,2015-05-07,CBS,59.441287376339
1793,2015-05-06,CBS,59.344192820023
1794,2015-05-05,CBS,59.975307436074
1795,2015-05-04,CBS,60.800611164755
1796,2015-05-01,CBS,60.810320620387
1797,2015-04-30,CBS,60.324847838809
1798,2015-04-29,CBS,60.946252999229
1799,2015-04-28,CBS,59.810246690337
1800,2015-04-27,CBS,59.907341246653
1801,2015-04-24,CBS,60.897705721071
1802,2015-04-23,CBS,59.839375057232
1803,2015-04-22,CBS,59.781118323443
1804,2015-04-21,CBS,59.693733222759
1805,2015-04-20,CBS,59.421868465075
1806,2015-04-17,CBS,58.916976772235
1807,2015-04-16,CBS,59.985016891705
1808,2015-04-15,CBS,59.868503424127
1809,2015-04-14,CBS,59.713152134022
1810,2015-04-13,CBS,59.538381932654
1811,2015-04-10,CBS,59.810246690337
1812,2015-04-09,CBS,59.421868465075
1813,2015-04-08,CBS,59.489834654496
1814,2015-04-07,CBS,59.111165884866
1815,2015-04-06,CBS,59.120875340497
1816,2015-04-02,CBS,59.383030642549
1817,2015-04-01,CBS,57.887774475291
1818,2015-03-31,CBS,58.868429494077
1819,2015-03-30,CBS,60.072401992389
1820,2015-03-27,CBS,59.431577920707
1821,2015-03-26,CBS,59.227679352444
1822,2015-03-25,CBS,59.722861589653
1823,2015-03-24,CBS,60.567584229598
1824,2015-03-23,CBS,60.858867898545
1825,2015-03-20,CBS,61.509401425858
1826,2015-03-19,CBS,60.810320620387
1827,2015-03-18,CBS,61.276374490701
1828,2015-03-17,CBS,59.975307436074
1829,2015-03-16,CBS,60.276300560652
1830,2015-03-13,CBS,59.159713163024
1831,2015-03-12,CBS,59.858793968495
1832,2015-03-11,CBS,57.858646108396
1833,2015-03-10,CBS,57.703294818291
1834,2015-03-09,CBS,58.751916026499
1835,2015-03-06,CBS,58.684117903817
1836,2015-03-05,CBS,59.613920729162
1837,2015-03-04,CBS,60.495296324021
1838,2015-03-03,CBS,60.824601491331
1839,2015-03-02,CBS,59.807629651109
1840,2015-02-27,CBS,57.240986435313
1841,2015-02-26,CBS,57.279728219702
1842,2015-02-25,CBS,57.899596769932
1843,2015-02-24,CBS,57.531549818233
1844,2015-02-23,CBS,57.793056862861
1845,2015-02-20,CBS,57.628404279207
1846,2015-02-19,CBS,57.667146063596
1847,2015-02-18,CBS,57.928653108224
1848,2015-02-17,CBS,58.306385506021
1849,2015-02-13,CBS,57.948024000419
1850,2015-02-12,CBS,55.952822104366
1851,2015-02-11,CBS,54.964906602436
1852,2015-02-10,CBS,55.20704275487
1853,2015-02-09,CBS,54.974592048534
1854,2015-02-06,CBS,54.955221156339
1855,2015-02-05,CBS,54.238498145136
1856,2015-02-04,CBS,54.955221156339
1857,2015-02-03,CBS,55.129559186091
1858,2015-02-02,CBS,53.628315041003
1859,2015-01-30,CBS,53.085930059551
1860,2015-01-29,CBS,53.96730565441
1861,2015-01-28,CBS,54.519376081959
1862,2015-01-27,CBS,55.284526323649
1863,2015-01-26,CBS,55.265155431454
1864,2015-01-23,CBS,54.122272791967
1865,2015-01-22,CBS,54.945535710242
1866,2015-01-21,CBS,54.422521620985
1867,2015-01-20,CBS,53.725169501976
1868,2015-01-16,CBS,53.812338516852
1869,2015-01-15,CBS,51.865563851286
1870,2015-01-14,CBS,52.756624892242
1871,2015-01-13,CBS,53.851080301242
1872,2015-01-12,CBS,53.124671843941
1873,2015-01-09,CBS,52.843793907118
1874,2015-01-08,CBS,52.049587327135
1875,2015-01-07,CBS,51.439404223003
1876,2015-01-06,CBS,51.516887791781
1877,2015-01-05,CBS,52.553230524197
1878,2015-01-02,CBS,53.066559167357
1879,2014-12-31,CBS,53.599258702711
1880,2014-12-30,CBS,54.073845561481
1881,2014-12-29,CBS,54.674343219516
1882,2014-12-26,CBS,54.219127252941
1883,2014-12-24,CBS,53.947934762215
1884,2014-12-23,CBS,54.073845561481
1885,2014-12-22,CBS,52.921277475897
1886,2014-12-19,CBS,53.444291565153
1887,2014-12-18,CBS,52.882535691507
1888,2014-12-17,CBS,51.623427698852
1889,2014-12-16,CBS,50.470859613268
1890,2014-12-15,CBS,51.236009854958
1891,2014-12-12,CBS,51.797765728604
1892,2014-12-11,CBS,50.838906564967
1893,2014-12-10,CBS,49.967216416206
1894,2014-12-09,CBS,50.82922111887
1895,2014-12-08,CBS,51.775689610158
1896,2014-12-05,CBS,53.205050188838
1897,2014-12-04,CBS,52.97326198689
1898,2014-12-03,CBS,53.340259973308
1899,2014-12-02,CBS,52.451738532507
1900,2014-12-01,CBS,52.606264000472
1901,2014-11-28,CBS,53.002235512133
1902,2014-11-26,CBS,52.34550227328
1903,2014-11-25,CBS,52.780105151933
1904,2014-11-24,CBS,51.698426876175
1905,2014-11-21,CBS,51.717742559671
1906,2014-11-20,CBS,51.833636660645
1907,2014-11-19,CBS,51.514927882966
1908,2014-11-18,CBS,50.742300543139
1909,2014-11-17,CBS,51.070667162566
1910,2014-11-14,CBS,51.582532775201
1911,2014-11-13,CBS,50.095225146034
1912,2014-11-12,CBS,49.805489893599
1913,2014-11-11,CBS,50.066251620791
1914,2014-11-10,CBS,50.346329031478
1915,2014-11-07,CBS,49.554386008155
1916,2014-11-06,CBS,50.346329031478
1917,2014-11-05,CBS,50.703669176148
1918,2014-11-04,CBS,50.211119247008
1919,2014-11-03,CBS,52.567632633481
1920,2014-10-31,CBS,52.364817956776
1921,2014-10-30,CBS,52.046109179097
1922,2014-10-29,CBS,52.210292488811
1923,2014-10-28,CBS,52.219950330559
1924,2014-10-27,CBS,51.688769034427
1925,2014-10-24,CBS,51.688769034427
1926,2014-10-23,CBS,51.910899394628
1927,2014-10-22,CBS,51.099640687809
1928,2014-10-21,CBS,52.384133640272
1929,2014-10-20,CBS,51.640479825688
1930,2014-10-17,CBS,50.55880154993
1931,2014-10-16,CBS,49.428834065433
1932,2014-10-15,CBS,49.013546870276
1933,2014-10-14,CBS,48.221603846954
1934,2014-10-13,CBS,47.236503988674
1935,2014-10-10,CBS,48.202288163458
1936,2014-10-09,CBS,48.984573345033
1937,2014-10-08,CBS,50.790589751879
1938,2014-10-07,CBS,50.375302556722
1939,2014-10-06,CBS,50.96443090334
1940,2014-10-03,CBS,51.263823997523
1941,2014-10-02,CBS,50.549143708183
1942,2014-10-01,CBS,51.003062270331
1943,2014-09-30,CBS,51.669453350932
1944,2014-09-29,CBS,52.461396374254
1945,2014-09-26,CBS,52.693184576203
1946,2014-09-25,CBS,51.997819970358
1947,2014-09-24,CBS,52.97326198689
1948,2014-09-23,CBS,53.147103138351
1949,2014-09-22,CBS,52.75113162669
1950,2014-09-19,CBS,53.996993212161
1951,2014-09-18,CBS,54.566805875283
1952,2014-09-17,CBS,54.89517249471
1953,2014-09-16,CBS,54.953119545197
1954,2014-09-15,CBS,54.798594077231
1955,2014-09-12,CBS,55.300801848119
1956,2014-09-11,CBS,56.141034080181
1957,2014-09-10,CBS,55.667799834537
1958,2014-09-09,CBS,55.880272352989
1959,2014-09-08,CBS,57.03921336273
1960,2014-09-05,CBS,57.22224748769
1961,2014-09-04,CBS,57.251147612684
1962,2014-09-03,CBS,56.38414386287
1963,2014-09-02,CBS,56.673145112808
1964,2014-08-29,CBS,57.116280362713
1965,2014-08-28,CBS,57.366748112659
1966,2014-08-27,CBS,58.204851737479
1967,2014-08-26,CBS,57.819516737562
1968,2014-08-25,CBS,58.407152612435
1969,2014-08-22,CBS,58.281918737462
1970,2014-08-21,CBS,58.147051487491
1971,2014-08-20,CBS,58.214485112477
1972,2014-08-19,CBS,58.513119737412
1973,2014-08-18,CBS,58.021817612518
1974,2014-08-15,CBS,57.790616612568
1975,2014-08-14,CBS,57.280047737678
1976,2014-08-13,CBS,57.164447237703
1977,2014-08-12,CBS,56.750212112792
1978,2014-08-11,CBS,57.973650737529
1979,2014-08-08,CBS,57.058480112725
1980,2014-08-07,CBS,54.813903738208
1981,2014-08-06,CBS,55.536406863053
1982,2014-08-05,CBS,54.90060411319
1983,2014-08-04,CBS,55.565306988047
1984,2014-08-01,CBS,54.939137613181
1985,2014-07-31,CBS,54.746470113223
1986,2014-07-30,CBS,55.59420711304
1987,2014-07-29,CBS,55.372639488088
1988,2014-07-28,CBS,55.59420711304
1989,2014-07-25,CBS,55.613473863036
1990,2014-07-24,CBS,56.364877112875
1991,2014-07-23,CBS,56.808012362779
1992,2014-07-22,CBS,57.22224748769
1993,2014-07-21,CBS,58.214485112477
1994,2014-07-18,CBS,59.245256237255
1995,2014-07-17,CBS,59.370490112228
1996,2014-07-16,CBS,58.61908686239
1997,2014-07-15,CBS,57.318581237669
1998,2014-07-14,CBS,58.455319487425
1999,2014-07-11,CBS,59.100755612286
2000,2014-07-10,CBS,59.534257487193
2001,2014-07-09,CBS,61.586166361751
2002,2014-07-08,CBS,61.065964111863
2003,2014-07-07,CBS,61.277898361818
2004,2014-07-03,CBS,61.942601236675
2005,2014-07-02,CBS,61.942601236675
2006,2014-07-01,CBS,60.613195486961
2007,2014-06-30,CBS,59.861792237122
2008,2014-06-27,CBS,58.985155112311
2009,2014-06-26,CBS,59.717291612153
2010,2014-06-25,CBS,60.189326987052
2011,2014-06-24,CBS,56.682778487806
2012,2014-06-23,CBS,56.836912487773
2013,2014-06-20,CBS,56.875445987765
2014,2014-06-19,CBS,58.156684862489
2015,2014-06-18,CBS,58.985155112311
2016,2014-06-17,CBS,57.906217112543
2017,2014-06-16,CBS,58.474586237421
2018,2014-06-13,CBS,58.233751862473
2019,2014-06-12,CBS,58.647986987383
2020,2014-06-11,CBS,59.534257487193
2021,2014-06-10,CBS,58.888821362332
2022,2014-06-09,CBS,58.513119737412
2023,2014-06-06,CBS,58.272285362464
2024,2014-06-05,CBS,58.031927808585
2025,2014-06-04,CBS,57.531984096516
2026,2014-06-03,CBS,57.320469449103
2027,2014-06-02,CBS,57.993470599964
2028,2014-05-30,CBS,57.310855146948
2029,2014-05-29,CBS,57.830027463327
2030,2014-05-28,CBS,58.147299434447
2031,2014-05-27,CBS,58.128070830137
2032,2014-05-23,CBS,58.406885592637
2033,2014-05-22,CBS,57.003197477982
2034,2014-05-21,CBS,56.743611319793
2035,2014-05-20,CBS,54.888051003846
2036,2014-05-19,CBS,55.147637162035
2037,2014-05-16,CBS,54.830365190915
2038,2014-05-15,CBS,54.215049852984
2039,2014-05-14,CBS,53.782406256002
2040,2014-05-13,CBS,54.801522284449
2041,2014-05-12,CBS,55.186094370656
2042,2014-05-09,CBS,54.551550428415
2043,2014-05-08,CBS,55.772566802121
2044,2014-05-07,CBS,54.465021709018
2045,2014-05-06,CBS,54.599621939191
2046,2014-05-05,CBS,55.945624240914
2047,2014-05-02,CBS,55.022651234018
2048,2014-05-01,CBS,55.263008787897
2049,2014-04-30,CBS,55.532209248242
2050,2014-04-29,CBS,55.234165881432
2051,2014-04-28,CBS,54.820750888759
2052,2014-04-25,CBS,55.811024010742
2053,2014-04-24,CBS,56.022538658155
2054,2014-04-23,CBS,56.137910284017
2055,2014-04-22,CBS,57.46468398143
2056,2014-04-21,CBS,57.406998168499
2057,2014-04-17,CBS,58.30112826893
2058,2014-04-16,CBS,57.974241995654
2059,2014-04-15,CBS,56.88782585212
2060,2014-04-14,CBS,56.522482370224
2061,2014-04-11,CBS,56.416725046517
2062,2014-04-10,CBS,57.666584326689
2063,2014-04-09,CBS,59.954788239618
2064,2014-04-08,CBS,58.147299434447
2065,2014-04-07,CBS,58.118456527982
2066,2014-04-04,CBS,59.185644067205
2067,2014-04-03,CBS,60.204760095653
2068,2014-04-02,CBS,60.90660415298
2069,2014-04-01,CBS,60.752775318497
2070,2014-03-31,CBS,59.416387318929
2071,2014-03-28,CBS,59.637516268498
2072,2014-03-27,CBS,59.099115347809
2073,2014-03-26,CBS,59.570216153412
2074,2014-03-25,CBS,60.704703807721
2075,2014-03-24,CBS,61.7815056491
2076,2014-03-21,CBS,63.156350857289
2077,2014-03-20,CBS,63.617837360737
2078,2014-03-19,CBS,63.396708411168
2079,2014-03-18,CBS,63.742823288754
2080,2014-03-17,CBS,63.300565389616
2081,2014-03-14,CBS,62.848693188324
2082,2014-03-13,CBS,62.454506799962
2083,2014-03-12,CBS,63.358251202547
2084,2014-03-11,CBS,63.540922943496
2085,2014-03-10,CBS,64.185081187892
2086,2014-03-07,CBS,64.800396525822
2087,2014-03-06,CBS,64.829188171198
2088,2014-03-05,CBS,64.666035514069
2089,2014-03-04,CBS,64.70442437457
2090,2014-03-03,CBS,63.293633751155
2091,2014-02-28,CBS,64.37811906031
2092,2014-02-27,CBS,63.725508431792
2093,2014-02-26,CBS,62.900147931019
2094,2014-02-25,CBS,63.111286663775
2095,2014-02-24,CBS,63.783091722544
2096,2014-02-21,CBS,63.399203117533
2097,2014-02-20,CBS,63.255244890654
2098,2014-02-19,CBS,63.168869954526
2099,2014-02-18,CBS,63.619939065414
2100,2014-02-14,CBS,62.343509453753
2101,2014-02-13,CBS,62.007606924369
2102,2014-02-12,CBS,59.358775549794
2103,2014-02-11,CBS,58.447040112894
2104,2014-02-10,CBS,58.14952644401
2105,2014-02-07,CBS,58.063151507883
2106,2014-02-06,CBS,57.861609990252
2107,2014-02-05,CBS,56.565985948341
2108,2014-02-04,CBS,55.539083929937
2109,2014-02-03,CBS,54.041918370395
2110,2014-01-31,CBS,56.354847215585
2111,2014-01-30,CBS,56.786721896222
2112,2014-01-29,CBS,55.395125703058
2113,2014-01-28,CBS,56.335652785334
2114,2014-01-27,CBS,55.83659759882
2115,2014-01-24,CBS,56.038139116451
2116,2014-01-23,CBS,57.295374297861
2117,2014-01-22,CBS,58.322276316265
2118,2014-01-21,CBS,57.295374297861
2119,2014-01-17,CBS,58.053554292758
2120,2014-01-16,CBS,58.351067961641
2121,2014-01-15,CBS,58.543012264146
2122,2014-01-14,CBS,58.207109734762
2123,2014-01-13,CBS,58.485428973395
2124,2014-01-10,CBS,60.452858074075
2125,2014-01-09,CBS,59.972997317812
2126,2014-01-08,CBS,60.212927695943
2127,2014-01-07,CBS,60.827149463961
2128,2014-01-06,CBS,60.472052504326
2129,2014-01-03,CBS,60.596816300954
2130,2014-01-02,CBS,60.702385667332
2131,2013-12-31,CBS,61.17264920847
2132,2018-03-27,ABC,84.01
2133,2018-03-26,ABC,84.95
2134,2018-03-23,ABC,84.03
2135,2018-03-22,ABC,85.0
2136,2018-03-21,ABC,89.5
2137,2018-03-20,ABC,89.19
2138,2018-03-19,ABC,93.0
2139,2018-03-16,ABC,96.61
2140,2018-03-15,ABC,97.36
2141,2018-03-14,ABC,98.58
2142,2018-03-13,ABC,100.6
2143,2018-03-12,ABC,100.29
2144,2018-03-09,ABC,99.0
2145,2018-03-08,ABC,96.24
2146,2018-03-07,ABC,95.6
2147,2018-03-06,ABC,94.7
2148,2018-03-05,ABC,94.9
2149,2018-03-02,ABC,93.96
2150,2018-03-01,ABC,93.3
2151,2018-02-28,ABC,95.16
2152,2018-02-27,ABC,97.64
2153,2018-02-26,ABC,100.58
2154,2018-02-23,ABC,98.42
2155,2018-02-22,ABC,97.12
