date,AUD,EUR,GBP,CAD,CNY,JPY,KRW,MYR,SGD,CHF,THB
2005-11-23,0.7383,1.1799,1.7214,1.172,8.0816,118.76,1035.4,3.78,1.692,1.3144,41.14
2005-11-25,0.7351,1.1724,1.7155,1.1691,8.0815,119.65,1041.4,3.7795,1.6937,1.3197,41.22
2005-11-28,0.7378,1.1804,1.7221,1.1656,8.0825,119.25,1039.4,3.7797,1.6933,1.311,41.2
2005-11-29,0.739,1.1786,1.7203,1.1671,8.0796,119.48,1036.1,3.78,1.6927,1.3133,41.21
2005-11-30,0.7394,1.179,1.7321,1.167,8.0804,119.66,1037.4,3.7783,1.6908,1.3148,41.2
2005-12-01,0.741,1.1702,1.729,1.1682,8.0798,120.62,1036.9,3.7773,1.6906,1.321,41.27
2005-12-02,0.7468,1.1699,1.7304,1.1627,8.0806,120.77,1035.15,3.78,1.688,1.3198,41.35
2005-12-05,0.7515,1.1787,1.7397,1.1565,8.0808,120.83,1036.4,3.781,1.6866,1.3083,41.34
2005-12-06,0.7541,1.1784,1.7402,1.1563,8.078,120.82,1034.05,3.781,1.6853,1.3066,41.35
2005-12-07,0.7468,1.1722,1.735,1.1582,8.0771,120.93,1035.4,3.78,1.686,1.3134,41.28
2005-12-08,0.7507,1.183,1.7514,1.1572,8.078,120.27,1034.05,3.7738,1.683,1.2997,41.23
2005-12-09,0.7521,1.1824,1.7554,1.158,8.0765,120.54,1033.6,3.7665,1.682,1.3024,41.24
2005-12-12,0.7554,1.1969,1.774,1.1507,8.077,119.9,1033.4,3.7755,1.68,1.288,41.21
2005-12-13,0.7545,1.1926,1.7674,1.1516,8.0751,120.11,1025,3.7725,1.6741,1.2952,41.13
2005-12-14,0.7567,1.2041,1.7739,1.1531,8.0726,116.81,1012,3.778,1.6691,1.2788,40.99
2005-12-15,0.747,1.1965,1.7648,1.158,8.074,116.55,1014.95,3.7775,1.6679,1.2889,40.9
2005-12-16,0.743,1.2012,1.7716,1.156,8.0735,115.78,1015.9,3.7792,1.6665,1.2897,40.91
2005-12-19,0.7424,1.1996,1.7641,1.1633,8.073,116.01,1014.8,3.7797,1.6621,1.2932,40.91
2005-12-20,0.7328,1.1848,1.7544,1.1733,8.074,117.01,1016.5,3.7792,1.6654,1.311,40.92
2005-12-21,0.7321,1.1816,1.7402,1.1691,8.0765,117.4,1018.1,3.7792,1.6676,1.3153,40.92
2005-12-22,0.7314,1.1883,1.7395,1.1665,8.0775,116.55,1016.05,3.7795,1.6693,1.3103,40.92
2005-12-23,0.7279,1.1857,1.7326,1.1654,8.0762,116.38,1013.5,3.7797,1.6656,1.314,40.87
2005-12-27,0.7261,1.1856,1.7308,1.1736,8.0724,117.07,1012.2,3.7795,1.667,1.3142,40.93
2005-12-28,0.7301,1.1875,1.7226,1.1636,8.0725,117.62,1013.05,3.7795,1.6655,1.3129,40.92
2005-12-29,0.732,1.1846,1.7261,1.1642,8.0709,117.86,1009,3.78,1.6646,1.3143,41.01
2005-12-30,0.7342,1.1842,1.7188,1.1656,8.0702,117.88,1010,3.779,1.6628,1.3148,40.99
2006-01-03,0.7379,1.198,1.7404,1.1565,8.0702,116.34,1002.9,3.78,1.6521,1.2938,40.76
2006-01-04,0.7465,1.2091,1.7588,1.1515,8.0702,116.31,998.1,3.7748,1.645,1.2801,40.43
2006-01-05,0.7482,1.2101,1.7566,1.1619,8.0678,115.96,994.2,3.7659,1.6466,1.277,40.26
2006-01-06,0.7528,1.2148,1.7697,1.165,8.0663,114.45,989.2,3.7555,1.6384,1.2695,39.83
2006-01-09,0.7517,1.2064,1.7645,1.1691,8.0665,114.66,977.4,3.7485,1.6362,1.2794,39.73
2006-01-10,0.749,1.2063,1.7645,1.1628,8.061,114.64,981.8,3.7485,1.6343,1.2805,39.79
2006-01-11,0.7558,1.2135,1.7643,1.1579,8.0682,113.96,977.4,3.7503,1.628,1.2734,39.66
2006-01-12,0.7512,1.2035,1.7612,1.1624,8.0685,114.31,973.8,3.7418,1.6261,1.2859,39.42
2006-01-13,0.7535,1.2103,1.7715,1.1612,8.0698,114.43,987.3,3.7423,1.6285,1.2799,39.49
2006-01-17,0.7517,1.2073,1.7628,1.1642,8.0676,115.83,989,3.749,1.6355,1.2833,39.75
2006-01-18,0.7488,1.2083,1.7622,1.1726,8.0685,115.35,991.9,3.7555,1.6298,1.2823,39.42
2006-01-19,0.7469,1.211,1.7618,1.1662,8.0687,115.07,985,3.7545,1.6296,1.2822,39.24
2006-01-20,0.747,1.2101,1.7663,1.1531,8.0596,115.42,986.6,3.744,1.627,1.2826,39.15
2006-01-23,0.7523,1.2276,1.7842,1.1511,8.0645,114.67,981.4,3.75,1.6208,1.2605,39.14
2006-01-24,0.7516,1.2287,1.7885,1.1547,8.0625,114.54,975.5,3.7485,1.6217,1.2595,39.31
2006-01-25,0.7535,1.2252,1.7874,1.148,8.063,115.73,968.5,3.75,1.6206,1.2636,39.07
2006-01-26,0.7532,1.2229,1.783,1.1502,8.062,116.27,968.8,3.748,1.624,1.2684,38.93
2006-01-27,0.7518,1.213,1.7733,1.147,8.0608,117.16,970.5,3.751,1.625,1.2798,39
2006-01-30,0.7497,1.2091,1.7688,1.1443,8.0608,117.55,970.5,3.751,1.6296,1.2864,39.1
2006-01-31,0.7572,1.2158,1.782,1.1436,8.0608,116.88,958.9,3.751,1.6219,1.2784,38.89
2006-02-01,0.7542,1.2092,1.7781,1.1401,8.0616,117.85,962,3.7495,1.6285,1.2841,39.26
