Date,CHD,COST,CTRE,ENTR,HI,LDOS,TDS,TMUS,UEC,WM
2021-06-14,83.3476791381836,379.88165283203125,22.12525749206543,15.453642845153809,43.153221130371094,104.71812438964844,23.240447998046875,145.25999450683594,2.9600000381469727,137.5636444091797
2021-06-15,83.98851776123047,380.0301208496094,21.802194595336914,15.24754524230957,43.76252365112305,105.16958618164062,23.335498809814453,145.67999267578125,3.059999942779541,138.16197204589844
2021-06-16,83.05191802978516,375.57562255859375,21.912960052490234,15.205825805664062,42.47568130493164,103.92317962646484,22.879243850708008,144.91000366210938,3.200000047683716,137.1418914794922
2021-06-17,84.25469970703125,380.8616638183594,21.774505615234375,15.552021980285645,41.0328483581543,103.93299102783203,22.432497024536133,146.4499969482422,2.9600000381469727,136.6318359375
2021-06-18,82.49980926513672,377.0307312011719,21.14683723449707,15.591249465942383,40.01897430419922,101.51868438720703,21.757619857788086,144.6999969482422,2.890000104904175,134.44456481933594
2021-06-21,82.7659912109375,382.89093017578125,21.423749923706055,15.601834297180176,41.79325485229492,103.84465789794922,22.223379135131836,145.66000366210938,2.799999952316284,136.69068908691406
2021-06-22,82.75614166259766,388.216552734375,21.442209243774414,15.858989715576172,42.12472152709961,103.48152923583984,22.18535614013672,145.82000732421875,2.8299999237060547,136.9947509765625
2021-06-23,81.87869262695312,388.0086669921875,21.432979583740234,16.04703140258789,41.861507415771484,101.6168212890625,21.805147171020508,145.02999877929688,2.809999942779541,135.8667755126953
2021-06-24,82.0068588256836,388.107666015625,21.8391170501709,16.199581146240234,42.47568130493164,101.15555572509766,22.51804542541504,145.60000610351562,2.9100000858306885,135.88638305664062
2021-06-25,83.04205322265625,390.52301025390625,22.06987762451172,16.240055084228516,42.19296646118164,101.29295349121094,22.375465393066406,145.33999633789062,2.630000114440918,136.4454803466797
2021-06-28,83.86034393310547,392.5325012207031,21.562204360961914,16.494718551635742,41.96874237060547,100.21337890625,21.72910499572754,145.0399932861328,2.609999895095825,136.51412963867188
2021-06-29,83.7420425415039,394.7597961425781,21.69758415222168,16.568815231323242,42.300201416015625,99.0552978515625,21.3583984375,144.99000549316406,2.509999990463257,136.78878784179688
2021-06-30,84.01809692382812,391.67132568359375,21.688247680664062,16.4162654876709,42.972869873046875,99.22213745117188,21.538999557495117,144.8300018310547,2.6600000858306885,137.42633056640625
2021-07-01,83.70259857177734,390.54278564453125,22.080371856689453,16.233203887939453,43.314083099365234,101.11628723144531,21.62454605102539,145.33999633789062,2.640000104904175,138.4660186767578
2021-07-02,84.06739044189453,394.90826416015625,22.0523624420166,16.281150817871094,42.797393798828125,100.65502166748047,21.957231521606445,146.2899932861328,2.569999933242798,139.2506866455078
2021-07-06,84.31385803222656,394.82904052734375,22.37912940979004,16.342792510986328,42.25145721435547,99.50675201416016,21.691082000732422,146.75,2.390000104904175,140.035400390625
2021-07-07,85.408203125,400.5902099609375,22.089706420898438,16.125486373901367,42.45618438720703,102.05846405029297,21.586524963378906,148.0399932861328,2.3499999046325684,141.28103637695312
2021-07-08,85.2898941040039,403.0353088378906,21.7255916595459,15.98850154876709,42.368446350097656,101.80329895019531,21.1397762298584,146.86000061035156,2.2100000381469727,139.4468536376953
2021-07-09,85.7532730102539,408.2025146484375,22.164396286010742,16.188373565673828,43.46031188964844,102.89268493652344,21.653060913085938,146.00999450683594,2.299999952316284,140.30020141601562
2021-07-12,85.29974365234375,403.7579040527344,22.47249412536621,16.09746742248535,44.05499267578125,103.13803100585938,21.5009765625,146.89999389648438,2.2100000381469727,140.36886596679688
2021-07-13,84.81666564941406,402.9461364746094,22.071033477783203,15.974803924560547,42.67066192626953,102.78472900390625,21.424936294555664,147.77000427246094,2.1500000953674316,139.7901611328125
2021-07-14,84.74765014648438,405.8070068359375,22.033689498901367,15.611796379089355,42.495174407958984,102.5982437133789,20.883132934570312,148.89999389648438,2.140000104904175,141.23202514648438
2021-07-15,85.24059295654297,407.6580810546875,21.96833610534668,15.388264656066895,42.50492858886719,103.49134063720703,20.750057220458984,148.33999633789062,2.130000114440918,142.57577514648438
2021-07-16,86.09833526611328,406.2227478027344,22.229751586914062,15.367094039916992,42.446434020996094,104.30592346191406,20.91164779663086,149.41000366210938,2.0199999809265137,143.00733947753906
2021-07-19,86.27579498291016,409.96453857421875,21.83762550354004,15.420019149780273,41.81275939941406,101.33221435546875,21.48196792602539,144.61000061035156,1.9500000476837158,140.87892150878906
2021-07-20,85.76311492919922,412.03338623046875,22.500505447387695,15.796725273132324,43.44081497192383,103.00062561035156,21.691082000732422,144.39999389648438,2.1500000953674316,142.389404296875
2021-07-21,83.7420425415039,410.81585693359375,22.789932250976562,15.954879760742188,43.92825698852539,103.6876220703125,21.424936294555664,144.57000732421875,2.2799999713897705,142.07553100585938
2021-07-22,83.95893859863281,413.3202819824219,22.500505447387695,16.106184005737305,43.0216178894043,103.25580596923828,21.37740707397461,144.75,2.200000047683716,142.2030487060547
2021-07-23,85.26031494140625,419.1507568359375,22.705902099609375,16.410661697387695,43.35307693481445,104.44332122802734,21.74811363220215,144.0,2.190000057220459,143.58604431152344
2021-07-26,85.22088623046875,418.9527893066406,22.500505447387695,16.24814796447754,43.67478561401367,104.48258209228516,22.099809646606445,144.97000122070312,2.309999942779541,143.8802947998047
2021-07-27,85.82228088378906,420.051513671875,22.649885177612305,16.01714515686035,43.59679412841797,104.77702331542969,21.94772720336914,144.82000732421875,2.180000066757202,144.14512634277344
2021-07-28,85.08285522460938,417.9530029296875,22.453821182250977,16.296716690063477,44.22072219848633,104.55128479003906,21.586524963378906,145.1199951171875,2.3299999237060547,142.8798370361328
2021-07-29,85.68425750732422,421.7712097167969,22.48183250427246,16.198959350585938,44.425445556640625,104.98312377929688,21.691082000732422,144.6300048828125,2.369999885559082,143.4095001220703
2021-07-30,85.3589096069336,426.1745910644531,22.51917839050293,15.938067436218262,44.1622314453125,104.44332122802734,21.244335174560547,144.02000427246094,2.1700000762939453,145.42022705078125
2021-08-02,84.3927230834961,425.3811950683594,22.25775909423828,16.058862686157227,43.382320404052734,105.12051391601562,19.162677764892578,144.91000366210938,2.180000066757202,144.44918823242188
2021-08-03,83.93921661376953,431.4804382324219,22.164396286010742,16.112411499023438,43.67478561401367,93.61820983886719,19.267234802246094,144.5,2.259999990463257,146.54818725585938
2021-08-04,82.58853149414062,431.4506530761719,21.258773803710938,16.30543327331543,42.69990158081055,92.72510528564453,18.43076515197754,142.22000122070312,2.0999999046325684,146.0087127685547
2021-08-05,82.56881713867188,439.533447265625,21.874971389770508,16.430585861206055,43.98674774169922,92.49937438964844,18.59235954284668,141.92999267578125,2.1500000953674316,145.48887634277344
2021-08-06,82.33220672607422,436.0028076171875,21.83762550354004,16.223865509033203,44.38644790649414,92.62696075439453,18.392745971679688,142.22999572753906,2.200000047683716,145.00827026367188
2021-08-09,82.9434585571289,436.83587646484375,21.55753517150879,16.325979232788086,42.57316970825195,91.96940612792969,19.067623138427734,142.99000549316406,2.1700000762939453,144.40992736816406
2021-08-10,82.9434585571289,439.3747253417969,21.03470230102539,16.152259826660156,43.95750427246094,92.81343841552734,19.2101993560791,143.1999969482422,2.25,144.1647186279297
2021-08-11,83.06177520751953,440.63421630859375,20.77328872680664,16.045785903930664,44.6496696472168,94.58000183105469,19.40030860900879,144.58999633789062,2.2300000190734863,146.2735595703125
2021-08-12,83.13078308105469,441.685546875,20.446516036987305,16.209545135498047,43.07035827636719,94.1089096069336,19.428821563720703,144.74000549316406,2.1600000858306885,147.2053680419922
2021-08-13,84.15228271484375,444.125244140625,20.791961669921875,16.167203903198242,42.68040466308594,93.86356353759766,19.514371871948242,144.94000244140625,2.109999895095825,147.72520446777344
2021-08-16,85.24991607666016,449.1236267089844,20.47452735900879,15.97355842590332,43.187347412109375,96.07176208496094,18.801475524902344,140.72999572753906,2.0199999809265137,149.0198974609375
2021-08-17,85.62568664550781,448.60797119140625,20.67058753967285,15.88949966430664,42.729148864746094,97.00411224365234,19.067623138427734,140.6699981689453,2.0,148.79432678222656
2021-08-18,83.8061752319336,442.52850341796875,20.19443702697754,15.791743278503418,42.53417205810547,94.83516693115234,18.734935760498047,139.8300018310547,2.0299999713897705,146.69532775878906
2021-08-19,85.42790985107422,450.5121154785156,19.970365524291992,15.784272193908691,42.66090393066406,94.87442779541016,18.497303009033203,140.88999938964844,2.0299999713897705,148.71585083007812
2021-08-20,85.0620346069336,455.20306396484375,20.00771141052246,16.005313873291016,42.972869873046875,94.5211181640625,18.820484161376953,141.80999755859375,2.049999952316284,150.0105743408203
2021-08-23,83.97428131103516,451.1765441894531,20.166425704956055,16.287376403808594,43.24583435058594,94.56037139892578,19.12465476989746,142.5399932861328,2.2100000381469727,148.85316467285156
2021-08-24,82.21410369873047,448.0625,20.446516036987305,16.43556785583496,43.8697624206543,94.94313049316406,19.02009391784668,142.5,2.2799999713897705,149.47113037109375
2021-08-25,81.44279479980469,447.5071105957031,20.315807342529297,16.49970054626465,44.015995025634766,95.79696655273438,18.848997116088867,139.86000061035156,2.2699999809265137,149.90269470214844
2021-08-26,81.46257019042969,445.60296630859375,19.979700088500977,16.375791549682617,43.8697624206543,96.07176208496094,18.582853317260742,137.5800018310547,2.240000009536743,150.65792846679688
2021-08-27,81.78889465332031,446.6244812011719,20.278461456298828,16.684629440307617,45.03962326049805,96.38582611083984,18.991579055786133,138.3800048828125,2.380000114440918,151.19740295410156
2021-08-30,82.62942504882812,452.1683349609375,20.381160736083984,16.83095359802246,45.458824157714844,96.23861694335938,19.15317153930664,137.89999389648438,2.4000000953674316,152.15866088867188
2021-08-31,82.72832489013672,451.73193359375,20.530542373657227,16.646024703979492,45.25409698486328,96.28768920898438,19.314756393432617,137.02000427246094,2.509999990463257,152.13902282714844
2021-09-01,83.39086151123047,452.75347900390625,20.866649627685547,16.745649337768555,44.376705169677734,95.9441909790039,19.352781295776367,137.74000549316406,2.559999942779541,152.86483764648438
2021-09-02,83.37107849121094,457.1667175292969,21.006696701049805,16.74378204345703,44.942134857177734,97.31817626953125,19.514371871948242,136.1300048828125,2.8399999141693115,153.39154052734375
2021-09-03,83.45018768310547,458.7336730957031,20.838640213012695,16.848386764526367,44.11348342895508,97.18077087402344,19.609424591064453,136.0,2.9800000190734863,152.98789978027344
2021-09-07,83.05464172363281,455.80804443359375,20.61456871032715,16.75063133239746,42.00773620605469,95.88529968261719,19.20069694519043,134.47000122070312,3.130000114440918,150.881103515625
2021-09-08,83.65784454345703,461.85772705078125,20.810632705688477,16.531455993652344,42.18321990966797,97.07282257080078,19.172182083129883,133.6699981689453,2.930000066757202,151.84591674804688
2021-09-09,82.53054809570312,462.09576416015625,20.577226638793945,16.51277732849121,41.997989654541016,97.22003173828125,18.915536880493164,131.44000244140625,2.9000000953674316,151.41275024414062
2021-09-10,81.78889465332031,461.32220458984375,20.269126892089844,16.393850326538086,41.452056884765625,95.433837890625,18.734935760498047,130.80999755859375,3.2100000381469727,152.05264282226562
2021-09-13,82.41188049316406,455.8675842285156,20.42784309387207,16.180278778076172,41.491050720214844,96.41526794433594,18.92504119873047,130.02000427246094,3.299999952316284,152.72210693359375
2021-09-14,82.77775573730469,454.6278381347656,20.34381866455078,16.14478874206543,40.61365509033203,93.19420623779297,18.48871612548828,128.9199981689453,3.240000009536743,152.18064880371094
