date,AAPL,AMZN,BA,GOOG,IBM,MGM,T,TSLA,SP500
10/04/2017,142.0103027,907.04,174.1912142,824.73,166.1095877,27.58580592,39.35503504,312.39,2357.159912
11/04/2017,140.4827769,902.36,175.1820518,823.35,165.5080226,27.52620389,39.28681184,308.71,2353.780029
12/04/2017,140.6513999,896.23,172.7098629,824.32,165.5856439,27.38713249,39.5304661,296.84,2344.929932
13/04/2017,139.907475,884.67,172.2880211,823.56,164.489243,27.00965297,39.25757333,304,2328.949951
17/04/2017,140.6811569,901.99,175.6235141,837.17,166.0125611,26.94011727,39.27706567,301.44,2349.01001
18/04/2017,140.05626,903.78,174.4757121,836.82,164.9937815,27.56593858,39.22833482,300.25,2342.189941
19/04/2017,139.540472,899.2,175.0152771,838.21,156.8823553,27.83414771,39.22833482,305.52,2338.169922
20/04/2017,141.2862158,902.06,175.8982017,841.65,157.4742178,28.27122926,39.3355427,302.51,2355.840088
21/04/2017,141.1175928,898.53,176.9577113,843.19,155.6113065,28.2215609,38.91645738,305.6,2348.689941
24/04/2017,142.4764956,907.41,178.6058372,862.76,155.970305,28.80764752,39.00417291,308.03,2374.149902
25/04/2017,143.3692055,907.62,180.0283268,872.3,155.6210092,29.15532603,38.90671121,313.79,2388.610107
26/04/2017,142.4872081,909.29,178.2624776,871.624,155.3008213,29.59240758,39.41351206,310.17,2387.449951
27/04/2017,142.6252806,918.76,179.7438289,874.25,155.5530905,30.80431551,38.89696504,308.605,2388.77002
28/04/2017,142.4864146,924.99,181.3232829,905.96,155.5239825,30.50630536,38.62407228,314.0025,2384.199951
01/05/2017,145.4125192,948.43,178.9295762,912.57,154.1170964,30.76458082,38.10752526,322.83,2388.330078
02/05/2017,146.3151481,946.68,179.9596549,916.44,154.3693657,30.75464715,37.96133271,318.89,2391.169922
03/05/2017,145.8687931,941.03,179.9106036,927.04,153.9133405,30.90365222,37.42529335,310.765,2388.129883
04/05/2017,145.3430862,937.53,179.5966748,931.66,154.3208524,30.51623903,37.04519271,295.46,2389.52002
05/05/2017,147.7534028,934.15,181.4998678,927.13,150.4397872,30.64537676,37.58123207,308.35,2399.290039
08/05/2017,151.7606783,949.04,182.4907055,934.3,149.9352488,30.21822889,37.59097824,307,2399.379883
09/05/2017,152.7129021,952.82,183.3638198,932.17,149.0338541,30.75464715,37.24986229,321.3592,2396.919922
10/05/2017,152.0185722,948.95,181.0976466,928.78,148.191246,31.02285628,37.4740242,325.22,2399.629883
11/05/2017,153.3278801,947.62,181.8490071,930.6,147.6033799,30.77451449,37.46427803,323.1,2394.439941
12/05/2017,155.4691918,961.35,181.1668509,932.22,147.3290424,30.94338691,37.51300888,324.81,2390.899902
15/05/2017,155.0708082,957.97,180.3166272,937.08,148.445988,31.4698715,37.61047058,315.88,2402.320068
16/05/2017,154.8417377,966.07,180.6231032,943,150.5721037,31.98642242,37.22062377,317.01,2400.669922
17/05/2017,149.6428319,944.52,176.747665,919.62,147.8777174,30.94338691,36.50915335,306.11,2357.030029
18/05/2017,151.9235779,958.49,175.3833525,930.24,147.7307509,30.75464715,36.98671569,313.06,2365.719971
19/05/2017,152.3418807,959.84,178.7051567,934.01,148.9064831,31.04272362,37.26935463,310.83,2381.72998
22/05/2017,153.3677184,970.7,181.5820764,941.86,149.5531358,31.36060111,37.2791008,310.35,2394.02002
23/05/2017,153.1784862,971.54,181.4041226,948.82,148.9554719,31.09239198,37.33757782,303.86,2398.419922
24/05/2017,152.7203451,980.35,183.1441153,954.96,149.4257648,30.9831216,37.18163909,310.22,2404.389893
25/05/2017,153.2482033,993.38,184.9434259,969.54,150.1018108,31.39040213,37.25960846,316.83,2415.070068
26/05/2017,152.989254,995.78,184.4688824,971.47,149.4061693,31.6089429,37.15240058,325.14,2415.820068
30/05/2017,153.0490115,996.7,184.7555858,975.88,148.6615389,31.65861126,37.5714859,335.1,2412.909912
31/05/2017,152.1426889,994.62,185.4970599,964.86,149.543338,31.50960619,37.55199356,341.01,2411.800049
01/06/2017,152.5609917,995.95,185.190584,966.95,149.5825291,32.04602445,37.88336334,340.37,2430.060059
02/06/2017,154.8218185,1006.73,188.0675037,975.6,148.9750675,32.30429991,37.88336334,339.85,2439.070068
05/06/2017,153.3079609,1011.34,186.8020544,983.68,149.3277871,31.97648875,37.82488632,347.32,2436.100098
06/06/2017,153.8258595,1002.97,184.6270636,976.57,149.288596,32.2744989,37.74691696,352.85,2429.330078
07/06/2017,154.7421418,1010.07,185.9617171,981.08,147.9267062,32.65197842,37.77615547,359.65,2433.139893
08/06/2017,154.3636774,1009.94,187.770914,983.41,149.0240563,32.66194544,37.52275505,370,2433.790039
09/06/2017,148.3779641,978.31,187.8697772,949.83,150.98361,31.87455036,37.80539398,357.32,2431.77002
12/06/2017,144.7327543,964.83,187.8401183,942.9,152.0417689,31.48583633,38.07828675,359.01,2429.389893
13/06/2017,145.9976222,980.79,188.9177274,953.4,151.1305765,31.98418765,37.69818611,375.95,2440.350098
14/06/2017,144.5734009,976.47,190.1930629,950.76,150.6994747,32.24333034,37.73717079,380.66,2437.919922
15/06/2017,143.7069166,964.17,193.2281637,942.31,151.1011832,32.47257194,37.85412483,375.34,2432.459961
16/06/2017,141.6950795,987.71,194.2069096,939.78,152.2377243,32.50247302,37.97107888,371.4,2433.149902
19/06/2017,145.7486325,995.17,196.8168986,957.37,151.7086448,33.04069245,37.92234803,369.8,2453.459961
20/06/2017,144.4240071,992.59,196.0754245,950.63,151.8164203,33.07059353,37.67869377,372.24,2437.030029
21/06/2017,145.2805318,1002.23,196.9058755,959.45,150.6798791,32.85131894,37.18163909,376.4,2435.610107
22/06/2017,145.0415016,1001.3,197.1728062,957.09,151.277543,33.14036271,37.13290824,382.61,2434.5
23/06/2017,145.758592,1003.74,199.9310901,965.59,150.9934077,34.04736211,36.98671569,383.45,2438.300049
26/06/2017,145.2307338,993.98,197.7066676,952.27,152.0907578,33.73838429,37.18163909,377.49,2439.070068
27/06/2017,143.1591392,976.78,196.6290585,927.33,151.6204649,33.61877998,36.74306144,362.37,2419.379883
28/06/2017,145.2406934,990.33,197.35076,940.49,152.1789377,33.5888789,36.97696952,371.24,2440.689941
29/06/2017,143.0993817,975.93,195.2153145,917.79,151.0130033,32.78154976,36.66509208,360.75,2419.699951
30/06/2017,143.4380077,968,195.5020178,908.73,150.7190702,31.18682554,36.77229995,361.61,2423.409912
03/07/2017,142.920109,953.66,196.3324689,898.7,152.4336797,30.45923261,37.14265441,352.62,2429.01001
05/07/2017,143.5077248,971.4,199.5158645,911.94,150.5623059,30.87784772,37.15240058,327.09,2432.540039
06/07/2017,142.1532207,965.14,199.1896159,906.69,149.2787983,30.20008993,36.71382293,308.89,2409.75
07/07/2017,143.5973611,978.76,200.0694986,918.59,149.8470688,30.73830935,36.5163306,313.22,2425.179932
10/07/2017,144.473805,996.47,201.6414238,928.8,150.3173617,31.07718825,36.36821136,316.05,2427.429932
11/07/2017,144.9419057,994.13,203.9251642,930.09,150.092013,31.32636391,36.14109519,327.22,2425.530029
12/07/2017,145.1510571,1006.51,204.0932316,943.83,150.5916992,31.63534173,36.36821136,329.52,2443.25
13/07/2017,147.1728538,999.855,203.8856189,947.16,150.5231149,31.82471523,35.75598516,323.41,2447.830078
14/07/2017,148.4377216,1001.81,206.1397003,955.99,151.1207787,31.80478118,35.8448567,327.78,2459.27002
17/07/2017,148.9556203,1010.04,206.6241301,953.42,149.9156532,31.74497902,35.93372825,319.57,2459.139893
18/07/2017,149.4735189,1024.38,205.8727696,965.4,150.8856323,32.44267086,35.5387436,328.24,2460.610107
19/07/2017,150.4097203,1026.87,208.4827586,970.89,144.5464762,32.6818795,35.67698823,325.26,2473.830078
20/07/2017,149.7324682,1028.7,207.8895793,968.15,144.6738472,33.61877998,36.06209826,329.92,2473.449951
21/07/2017,149.6627511,1025.67,209.7284352,972.92,144.1055766,33.91779077,36.05222364,328.4,2472.540039
24/07/2017,151.4753964,1038.95,209.7679805,980.34,143.0376199,33.87792266,35.77573439,342.52,2469.909912
25/07/2017,152.1227697,1039.87,210.0447975,950.7,143.2335752,34.1569994,35.76585977,339.6,2477.129883
26/07/2017,152.8398602,1052.8,230.7961874,947.8,142.4203604,33.75831835,37.5531653,343.85,2477.830078
27/07/2017,149.9515792,1046,238.2603605,934.09,142.1362252,33.27990108,38.91586233,334.46,2475.419922
28/07/2017,148.8958627,1020.04,238.5272912,941.53,141.3719992,33.03072542,38.51100307,335.07,2472.100098
31/07/2017,148.2484894,987.78,239.7037635,930.5,141.7443144,32.82141787,38.51100307,323.47,2470.300049
01/08/2017,149.4436402,996.19,236.7180943,930.83,142.3615738,32.30313249,38.39250768,319.57,2476.350098
02/08/2017,156.5049891,995.89,235.2450323,930.39,141.5287635,31.87455036,37.79015609,325.89,2477.570068
03/08/2017,154.9413335,986.92,235.541622,923.65,142.0088542,31.45593525,37.80003071,347.09,2472.159912
04/08/2017,155.7580199,987.58,235.0077606,927.96,142.2244051,31.68517686,37.94814995,356.91,2476.830078
07/08/2017,,,237.4991137,929.36,140.5685822,31.75494604,38.03702149,355.17,2480.909912
08/08/2017,159.4331084,989.84,236.7774122,926.79,140.705751,31.44596823,37.87902764,365.22,2474.919922
09/08/2017,160.4091482,982.01,233.0502688,922.9,140.3691107,31.38616607,37.87902764,363.525,2474.02002
10/08/2017,155.27,956.92,231.627957,907.24,140.438419,30.40939748,37.71115916,355.13,2438.209961
11/08/2017,157.48,967.99,233.6172043,914.39,140.438419,30.48913369,37.62228762,357.715,2441.320068
14/08/2017,159.85,983.3,235.875,922.67,140.9136759,30.88781475,38.01727226,363.8,2465.840088
15/08/2017,161.6,982.74,237.8841398,922.22,140.6661462,31.48583633,37.68153531,362.33,2464.610107
16/08/2017,160.95,978.18,236.3126344,926.96,141.0918972,31.19679257,37.75065763,362.91,2468.110107
17/08/2017,157.87,960.57,234.3233871,910.98,139.3096838,30.40939748,37.12855681,351.92,2430.01001
18/08/2017,157.5,958.47,234.5024194,910.67,138.3195652,30.60873801,36.90144063,347.46,2425.550049
21/08/2017,157.21,953.29,234.4129032,906.66,138.9433399,31.00741906,37.10880757,337.86,2428.370117
22/08/2017,159.78,966.9,238.4610215,924.69,139.6166206,31.49580336,37.50379222,341.35,2452.51001
23/08/2017,159.98,958,236.8099462,927,140.7354545,31.21672662,37.44454452,352.77,2444.040039
24/08/2017,159.27,952.45,237.4564516,921.28,141.5275494,31.44596823,37.20755374,352.93,2438.969971
25/08/2017,159.86,945.26,234.6217742,915.89,142.3196443,31.72504496,37.51366684,348.05,2443.050049
28/08/2017,161.47,946.02,235.9048387,913.81,141.1017984,31.58550659,37.46429376,345.66,2444.23999
29/08/2017,162.91,954.06,239.197043,921.29,141.7255731,31.93435252,37.37542221,347.36,2446.300049
30/08/2017,163.35,967.59,239.1672043,929.57,141.1513043,32.01408873,37.19767912,353.18,2457.590088
31/08/2017,164,980.6,238.3715054,939.33,141.6166601,32.85131894,36.99031218,355.9,2471.649902
01/09/2017,164.05,978.25,239.0379032,937.34,142.6562846,33.1004946,37.01006141,355.4,2476.550049
05/09/2017,162.08,965.27,235.7258065,928.45,141.6265613,33.03072542,36.62495138,349.59,2457.850098
06/09/2017,161.91,967.8,233.3586022,927.81,142.3988538,33.65864808,36.11147134,344.53,2465.540039
07/09/2017,161.26,979.47,235.0395161,935.95,141.4879447,33.87792266,35.15363357,350.61,2465.100098
08/09/2017,158.63,965.9,237.4962366,926.5,141.0423913,33.25,35.14375896,343.4,2461.429932
11/09/2017,161.5,977.96,239.2965054,929.08,143.4285771,33.08,35.2918782,363.69,2488.110107
12/09/2017,160.82,982.58,239.2865591,932.07,144.3196838,32.75,35.80535824,362.75,2496.47998
13/09/2017,159.65,999.6,240.6293011,935.09,144.5474111,32.59,36.09172211,366.23,2498.370117
14/09/2017,158.28,992.21,243.9115591,925.11,144.1018577,32.06,35.86460594,377.64,2495.620117
15/09/2017,159.88,986.79,247.6612903,920.29,143.3889723,31.92,36.634826,379.81,2500.22998
18/09/2017,158.67,974.19,251.7193548,915,143.1216403,31.68,36.95081372,385,2503.870117
19/09/2017,158.73,969.86,251.1026882,921.81,142.9632213,32.56,37.73090839,375.1,2506.649902
20/09/2017,156.07,973.21,254.0865591,931.58,144.438498,33.08,37.94814995,373.91,2508.23999
21/09/2017,153.39,964.65,254.6634409,932.45,143.8246245,33.06,37.74078301,366.48,2500.600098
22/09/2017,151.89,955.1,255.0712366,928.53,143.6959091,32.38,38.10614381,351.09,2502.219971
25/09/2017,150.55,939.79,252.9526882,920.97,144.4285968,31.94,38.62949846,344.99,2496.659912
26/09/2017,153.14,938.6,252.3360215,924.86,145.1117787,32.16,38.23451382,345.25,2496.840088
27/09/2017,154.23,950.87,253.9075269,944.49,144.2206719,32.46,38.2838869,340.97,2507.040039
28/09/2017,153.28,956.4,252.902957,949.5,144.2206719,32.34,38.55050154,339.6,2510.060059
29/09/2017,154.12,961.35,252.8432796,959.11,143.6464032,32.59,38.67887155,341.1,2519.360107
02/10/2017,153.81,959.19,254.6137097,953.27,145.2107905,30.77,38.61962385,341.53,2529.120117
03/10/2017,154.48,957.1,254.0865591,957.79,145.3296047,30.85,38.98498465,348.14,2534.580078
04/10/2017,153.4508,965.45,254.3849462,951.68,145.0325692,30.75,39.00473388,355.01,2537.73999
05/10/2017,155.39,980.85,257.4981183,969.96,145.2701976,30.9,39.0146085,355.33,2552.070068
06/10/2017,155.3,989.58,257.1897849,978.89,145.0325692,30.81,38.59,356.88,2549.330078
09/10/2017,155.84,990.99,257.0008065,977,145.9335771,30.81,38.3,342.94,2544.72998
10/10/2017,155.9,987.2,259.5271505,972.6,147.0326087,30.43,38.5,355.59,2550.639893
11/10/2017,156.55,995,260.0344086,989.25,146.1613043,30.9,38.19,354.6,2555.23999
12/10/2017,156,1000.93,260.5018817,987.83,145.5771344,30.07,35.86,355.68,2550.929932
13/10/2017,156.99,1002.94,259.338172,989.68,145.6464427,29.74,35.7,355.57,2553.169922
16/10/2017,159.88,1006.34,258.3534946,992,145.3791107,29.69,36.17,350.6,2557.639893
17/10/2017,160.47,1009.13,257.2295699,992.18,145.0919763,30.49,36.23,355.75,2559.360107
18/10/2017,159.76,997,258.6419355,992.81,157.9536166,30.44,35.71,359.65,2561.26001
19/10/2017,155.98,986.61,257.6473118,984.45,159.3100791,30.48,35.69,351.81,2562.100098
20/10/2017,156.16,982.91,263.3266129,988.2,160.4685178,31.03,35.54,345.1,2575.209961
23/10/2017,156.17,966.3,260.9096774,968.45,157.973419,30.9,35.25,337.02,2564.97998
24/10/2017,157.1,975.9,264.5698925,970.54,154.3396838,31.22,34.86,337.34,2569.129883
25/10/2017,156.405,972.91,257.0008065,973.33,151.9832016,30.98,33.48,325.84,2557.149902
26/10/2017,157.41,972.43,257.8760753,972.56,152.0822134,30.83,33.68,326.17,2560.399902
27/10/2017,163.05,1100.95,255.0811828,1019.27,152.1614229,31.25,33.97,320.87,2581.070068
30/10/2017,166.72,1110.85,257.8561828,1017.11,152.8347036,30.57,33.54,320.08,2572.830078
31/10/2017,169.04,1105.28,256.5930108,1016.64,152.537668,31.35,33.65,331.53,2575.26001
01/11/2017,166.89,1103.68,257.1102151,1025.5,152.5079644,30.82,33.55,321.08,2579.360107
02/11/2017,168.11,1094.22,261.2180108,1025.58,151.8346838,30.71,33.17,299.26,2579.850098
03/11/2017,172.5,1111.6,260.3427419,1032.48,150.0821739,31.26,33.3,306.09,2587.840088
06/11/2017,174.25,1120.66,262.6502688,1025.9,149.3494862,31.71,32.86,302.78,2591.129883
07/11/2017,174.81,1123.17,264.6991935,1033.33,149.8544466,31.46,33.07,306.05,2590.639893
09/11/2017,175.88,1129.13,262.7,1031.26,150.3,32.75,34,302.99,2584.620117
10/11/2017,174.67,1125.35,260.85,1028.07,149.16,32.88,34.22,302.99,2582.300049
13/11/2017,173.97,1129.17,262.42,1025.75,148.4,33.06,34.17,315.4,2584.840088
14/11/2017,171.34,1136.84,261.76,1026,148.89,32.85,33.72,308.7,2578.870117
15/11/2017,169.08,1126.69,262.86,1020.91,147.1,32.89,33.81,311.3,2564.620117
16/11/2017,171.1,1137.29,263.7,1032.5,149.12,33,34.52,312.5,2585.639893
17/11/2017,170.15,1129.88,262.26,1019.09,148.97,33,34.51,315.05,2578.850098
20/11/2017,169.98,1126.31,264.63,1018.38,150.51,33.18,34.64,308.74,2582.139893
21/11/2017,173.14,1139.49,266.99,1034.49,151.95,33.34,34.33,317.81,2599.030029
22/11/2017,174.96,1156.16,265.15,1035.96,151.77,33.45,34.87,312.6,2597.080078
24/11/2017,174.97,1186,265.88,1040.61,151.84,33.89,34.81,315.55,2602.419922
27/11/2017,174.09,1195.83,265.58,1054.21,151.98,33.67,34.68,316.81,2601.419922
28/11/2017,173.07,1193.6,267.99,1047.41,152.47,33.25,35.42,317.55,2627.040039
29/11/2017,169.48,1161.27,269.3,1021.66,153.55,33.65,36.48,307.54,2626.070068
30/11/2017,171.85,1176.75,276.8,1021.41,153.97,34.12,36.38,308.85,2647.580078
01/12/2017,171.05,1162.35,271.38,1010.17,154.76,34.02,36.5,306.53,2642.219971
04/12/2017,169.8,1133.95,277.97,998.68,156.46,34.22,37.27,305.2,2639.439941
05/12/2017,169.64,1141.57,275.54,1005.15,155.35,33.94,36.55,303.7,2629.570068
06/12/2017,169.01,1152.35,278.27,1018.38,154.1,33.1,36.11,313.26,2629.27002
07/12/2017,169.452,1159.79,281.97,1030.93,153.57,33.34,36.17,311.24,2636.97998
08/12/2017,169.37,1162,285.9,1037.05,154.81,33.18,36.73,315.13,2651.5
11/12/2017,172.67,1168.92,283.16,1041.1,155.41,33.34,36.9,328.91,2659.98999
12/12/2017,171.7,1165.08,289.94,1040.48,156.74,32.71,38.1,341.03,2664.110107
13/12/2017,172.27,1164.13,291.84,1040.61,153.91,33.16,38.04,339.03,2662.850098
14/12/2017,172.22,1174.26,293.88,1049.15,154,32.83,37.74,337.89,2652.01001
15/12/2017,173.87,1179.14,293.94,1064.19,152.5,32.88,38.24,343.45,2675.810059
18/12/2017,176.42,1190.58,296.14,1077.14,153.33,32.95,38.46,338.87,2690.159912
19/12/2017,174.54,1187.38,297.25,1070.68,153.23,32.84,38.05,331.1,2681.469971
20/12/2017,174.35,1177.62,297.9,1064.95,152.95,33.16,38.55,328.98,2679.25
21/12/2017,175.01,1174.76,295.03,1063.63,151.5,33.73,38.88,331.66,2684.570068
22/12/2017,175.01,1168.36,295.1,1060.12,152.5,33.34,38.94,325.2,2683.340088
26/12/2017,170.57,1176.76,295.36,1056.74,152.83,33.35,39.06,317.29,2680.5
27/12/2017,170.6,1182.26,295.62,1049.37,153.13,33.71,38.89,311.64,2682.620117
28/12/2017,171.08,1186.1,296.35,1048.14,154.04,33.63,39.18,315.36,2687.540039
29/12/2017,169.23,1169.47,294.91,1046.4,153.42,33.39,38.88,311.35,2673.610107
02/01/2018,172.26,1189.01,296.84,1065,154.25,33.51,38.54,320.53,2695.810059
03/01/2018,172.23,1204.2,297.8,1082.48,158.49,33.33,37.65,317.25,2713.060059
04/01/2018,173.03,1209.59,296.67,1086.4,161.7,33.66,38,314.62,2723.98999
05/01/2018,175,1229.14,308.84,1102.23,162.49,33.89,38.14,316.58,2743.149902
08/01/2018,174.35,1246.87,310.15,1106.94,163.47,33.1,38.25,336.41,2747.709961
09/01/2018,174.33,1252.7,318.43,1106.26,163.83,33.63,37.49,333.69,2751.290039
10/01/2018,174.29,1254.33,320.26,1102.61,164.18,33.92,36.62,334.8,2748.22998
11/01/2018,175.28,1276.68,328.12,1105.52,164.2,35.11,36.48,337.95,2767.560059
12/01/2018,177.09,1305.2,336.21,1122.26,163.14,35.03,36.9,336.22,2786.23999
16/01/2018,176.19,1304.86,335.16,1121.76,163.85,36.03,36.72,340.06,2776.419922
17/01/2018,179.1,1295,351.01,1131.98,168.65,36.54,36.85,347.16,2802.560059
18/01/2018,179.26,1293.32,340.16,1129.79,169.12,36.07,37.15,344.57,2798.030029
19/01/2018,178.46,1294.58,337.73,1137.51,162.37,36.35,37.21,350.02,2810.300049
22/01/2018,177,1327.31,338,1155.81,162.6,37.12,37.87,351.56,2832.969971
23/01/2018,177.04,1362.54,335.59,1169.97,166.25,37.02,37.19,352.79,2839.129883
24/01/2018,174.22,1357.51,334.69,1164.24,165.37,37.63,37.02,345.7404,2837.540039
25/01/2018,171.11,1377.95,343.11,1170.37,165.47,36.81,37.45,337.64,2839.25
26/01/2018,171.51,1402.05,343.22,1175.84,167.34,37.05,37.82,342.85,2872.870117
29/01/2018,167.96,1417.68,340.82,1175.58,166.8,38.03,37.26,349.53,2853.530029
30/01/2018,166.97,1437.82,337.71,1163.69,163.62,37.11,37.44,345.82,2822.429932
31/01/2018,167.43,1451.65,354.37,1169.94,163.7,36.45,37.45,354.42,2823.810059
01/02/2018,167.78,1390,356.94,1167.7,162.4,36.83,39.16,349.25,2821.97998
02/02/2018,160.37,1431,348.91,1111.9,159.03,35.58,38.07,343.79,2762.129883
05/02/2018,157.49,1396.62,328.88,1064.35,152.53,34.47,36.63,333.7,2648.939941
06/02/2018,163.03,1442.84,340.91,1080.6,155.34,34.88,36.83,333.63,2695.139893
07/02/2018,159.54,1416.78,348.12,1048.58,153.85,34.68,36.93,345,2681.659912
08/02/2018,155.32,1350.47,329.66,1001,147.59,33.5,35.57,315.36,2581
09/02/2018,155.97,1338.99,332.83,1035.88,149.51,33.43,36.05,310.11,2619.550049
12/02/2018,162.71,1386.23,343.8,1051.94,151.4,33.2,36.37,315.73,2656
13/02/2018,164.34,1414.51,343.16,1052.1,150.75,33.13,36.6,323.66,2662.939941
14/02/2018,167.37,1451.05,344.85,1069.7,154.76,34.44,36.41,322.31,2698.629883
15/02/2018,172.99,1461.76,356.46,1089.52,156.01,35,37,334.065,2731.199951
16/02/2018,172.43,1448.69,355.04,1094.8,156.18,34.47,37.14,335.49,2732.219971
20/02/2018,171.85,1468.35,353.35,1102.46,155.16,34.71,36.77,334.77,2716.26001
21/02/2018,171.07,1482.92,352.37,1111.34,153.96,34.4,36.31,333.3,2701.330078
22/02/2018,172.6,1484.76,355.92,1106.63,153.18,34.51,36.47,346.17,2703.959961
23/02/2018,175.555,1500,356.66,1126.79,155.52,35.38,36.72,352.05,2747.300049
26/02/2018,178.97,1521.95,363.48,1143.75,158.58,35.33,37.46,357.42,2779.600098
27/02/2018,178.39,1511.98,364.64,1118.29,156.55,34.27,36.87,350.99,2744.280029
28/02/2018,178.12,1512.45,362.21,1104.73,155.83,34.23,36.3,343.06,2713.830078
01/03/2018,175,1493.45,349.69,1069.52,153.81,33.28,36,330.93,2677.669922
02/03/2018,176.21,1500.25,344.67,1078.92,154.49,33.73,36.35,335.12,2691.25
05/03/2018,176.82,1523.61,352.75,1090.93,156.95,33.85,36.7,333.35,2720.939941
06/03/2018,176.67,1537.64,348.92,1095.06,155.72,34.75,36.87,328.2,2728.120117
07/03/2018,175.03,1545,347.04,1109.64,158.32,34.86,36.91,332.3,2726.800049
08/03/2018,176.94,1551.86,348.73,1126,156.21,35.91,37.11,329.1,2738.969971
09/03/2018,179.98,1578.89,354.52,1160.04,159.31,36.79,37.05,327.17,2786.570068
12/03/2018,181.72,1598.39,344.19,1164.5,160.26,36.77,37.36,345.51,2783.02002
13/03/2018,179.97,1588.18,338.67,1138.17,159.32,35.79,37.39,341.84,2765.310059
14/03/2018,178.44,1591,330.26,1149.49,158.12,35.69,37.03,326.63,2749.47998
15/03/2018,178.65,1582.32,329.98,1149.58,159.61,35.68,37.04,325.6,2747.330078
16/03/2018,178.02,1571.68,330.47,1135.73,160.26,35.99,37,321.35,2752.01001
19/03/2018,175.3,1544.93,331.76,1099.82,157.35,36.28,36.58,313.56,2712.919922
20/03/2018,175.24,1586.51,337.63,1097.71,156.2,36.73,36.34,310.55,2716.939941
21/03/2018,171.27,1581.86,337.1,1090.88,156.69,36.12,36,316.53,2711.929932
22/03/2018,168.845,1544.1,319.61,1049.08,152.09,34.53,35.37,309.1,2643.689941
23/03/2018,164.94,1495.56,321,1021.57,148.89,33.26,34.7,301.54,2588.26001
26/03/2018,172.77,1555.86,328.97,1053.21,153.37,34.92,34.69,304.18,2658.550049
27/03/2018,168.34,1497.05,321.12,1005.1,151.91,34.86,34.9,279.18,2612.620117
