Dates,ticker,return,momentum,dividend_yield,Industrials,United States,market_intercept,Healthcare,Technology,Utilities,Financial Services,Basic Materials,Consumer Defensive,Ireland,Energy,Communication Services,Consumer Cyclical,value,size,trading_activity,growth,leverage,profitability
2020-03-16,GOOG,-0.03517494,0.746046418,-0.549681736,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.580800201,1.182605138,-0.48236001,0.687276824,-2.08252263,0.08998774
2020-03-23,GOOG,0.011618363,0.800303323,-0.54824683,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.582062895,1.097644156,-0.024852194,0.310643749,-2.13680045,0.138579982
2020-03-30,GOOG,-0.098436897,0.844244395,-0.521338412,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.566634752,1.089291469,-0.048473618,0.28570652,-2.13680045,0.133936504
2020-04-06,GOOG,-0.057577973,0.821062241,-0.554659645,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.503050825,1.01852353,-0.09406819,0.235328264,-2.137412329,0.086949174
2020-04-13,GOOG,0.003075007,0.905834006,-0.540615801,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.507725702,1.075406193,-0.233575445,0.294936562,-2.209392163,0.118971055
2020-04-20,GOOG,-0.031772824,0.912987957,-0.534432862,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.513187168,1.070832003,-0.00484151,0.273785478,-2.209392163,0.120041705
2020-04-27,GOOG,-0.050036654,0.874433407,-0.536792272,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.509276734,1.073561728,-0.190963294,0.255529412,-2.209392163,0.108720171
2020-05-04,GOOG,0.010993936,0.835451431,-0.561543226,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.540278428,1.214045516,0.395767757,0.35423951,-2.14664484,0.539705958
2020-05-11,GOOG,-0.026751106,0.905607272,-0.546018567,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.522802177,1.0919211,-0.346904584,0.26878676,-2.221321288,0.217047562
2020-05-18,GOOG,-0.013031381,0.972434854,-0.561567093,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.540397743,1.094808994,-0.502122566,0.269404129,-2.221321288,0.21699783
2020-05-25,GOOG,-0.006605498,0.958302999,-0.554897899,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.540896923,1.092058689,-0.40578167,0.267515994,-2.221321288,0.207671037
2020-06-01,GOOG,0.017681921,0.927734229,-0.591256677,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.520372422,1.095042741,-0.44863109,0.268309449,-2.221321288,0.207605275
2020-06-08,GOOG,-0.013033976,1.014201479,-0.580129625,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.504216197,1.083398043,-0.388307946,0.268335185,-2.212521484,0.213079805
2020-06-15,GOOG,0.051465313,1.054926703,-0.583984471,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.521224332,1.12579356,-0.498464127,0.332509716,-2.202154449,0.193852141
2020-06-22,GOOG,-0.074239224,1.053207788,-0.572767965,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.516642129,1.093050611,-0.394293992,0.267594005,-2.212521484,0.209079774
2020-06-29,GOOG,-0.051261232,1.036992308,-0.5690713,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.51967119,1.088300167,-0.051025163,0.26728242,-2.212521484,0.208494822
2020-07-06,GOOG,0.017133201,1.067511127,-0.571770004,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.562903622,1.097827522,0.037210743,0.26598725,-1.718331733,0.296280894
2020-07-13,GOOG,0.00243115,1.037174193,-0.590165796,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.575008124,1.104489443,-0.044638345,0.265489616,-1.718331733,0.279835102
2020-07-20,GOOG,0.019307228,1.029775124,-0.595669574,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.574564044,1.102362632,-0.238829443,0.275829275,-1.718331733,0.299219629
2020-07-27,GOOG,-0.007744941,1.011817913,-0.590914274,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.581065594,1.103258067,-0.20478879,0.271901702,-1.718331733,0.298090325
2020-08-03,GOOG,-0.008820191,1.008494505,-0.588519389,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.57049416,1.098843058,0.036520182,0.283669586,-1.69646822,0.181746206
2020-08-10,GOOG,-0.047085467,0.979599659,-0.581103124,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.518323787,1.043431715,-0.308148089,0.237449399,-1.629934081,0.157967132
2020-08-17,GOOG,-0.039691016,1.025734496,-0.580639952,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.543171195,1.092511615,-0.518591312,0.287320297,-1.69646822,0.180555345
2020-08-24,GOOG,0.032993763,0.987899578,-0.584906557,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.560743022,1.104365307,-0.18411904,0.286510162,-1.69646822,0.180230866
2020-08-31,GOOG,0.045204027,1.012551061,-0.585580355,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.565195066,1.107922651,-0.181144114,0.286076591,-1.69646822,0.181634268
2020-09-07,GOOG,0.040754308,1.115302117,-0.5964949,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.554208177,1.104023559,0.020485998,0.286691053,-1.697131045,0.181720739
2020-09-14,GOOG,0.010347967,1.135817695,-0.598280265,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.550004034,1.103479902,-0.09933848,0.285811926,-1.697131045,0.181720739
2020-09-21,GOOG,-0.009272076,0.997782592,-0.581118092,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.528554515,1.092235782,-0.296391048,0.284287966,-1.697131045,0.178193695
2020-09-28,GOOG,-0.038206936,0.87044066,-0.592110727,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.53022218,1.091487776,-0.070500739,0.284009365,-1.697131045,0.178639387
2020-10-05,GOOG,-0.037430364,1.121322827,-0.585826296,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.457639691,1.133514252,-0.266293507,0.284579154,-1.978520256,0.249118808
2020-10-12,GOOG,-0.042314825,1.218313724,-0.608767871,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.463095215,1.116435888,-0.295085478,0.285593263,-2.021630491,0.214282555
2020-10-19,GOOG,0.012256394,1.150423024,-0.626574806,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.478194198,1.122356088,0.087613384,0.285110822,-2.021630491,0.208644966
2020-10-26,GOOG,-0.083258215,0.940626831,-0.625019484,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.515175277,1.13354684,0.096174324,0.287641906,-2.021630491,0.208151264
2020-11-02,GOOG,-0.008630182,0.551728627,-0.609670949,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.525646743,1.156242351,0.233181977,0.336144109,-2.021630491,0.228791632
2020-11-09,GOOG,0.019794906,0.602834391,-0.619328683,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.528342175,1.114546877,0.118097898,0.289365075,-1.939130717,0.232465094
2020-11-16,GOOG,-0.028853215,0.810504678,-0.637850756,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.542970871,1.246486148,-0.386834237,0.343799189,-1.987872963,0.305800995
2020-11-23,GOOG,-0.019220873,0.72742868,-0.622271068,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.506123393,1.153270471,-0.559844514,0.336900293,-2.004108618,0.229029661
2020-11-30,GOOG,0.025609734,0.739343002,-0.624733325,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.502465895,1.155363853,-0.548848143,0.336969844,-2.004108618,0.22889878
2020-12-07,GOOG,0.028902204,0.740070757,-0.611386745,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.504691558,1.154275047,-0.473178386,0.336331774,-2.015073609,0.23904989
2020-12-14,GOOG,-0.004518902,0.752471305,-0.611801489,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.490233504,1.145211821,-0.566157789,0.331141965,-2.015073609,0.248536136
2020-12-21,GOOG,-0.007465539,0.552809219,-0.611559063,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.485103141,1.138281406,-0.225424743,0.33089712,-2.015073609,0.24711958
2020-12-28,GOOG,-0.031094698,0.426303567,-0.605152432,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.490530891,1.139359651,-0.445858867,0.330762758,-2.015073609,0.25712664
2021-01-04,GOOG,0.040091174,0.749404005,-0.581522829,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.507929013,1.1669355,-0.345075105,0.318838594,-2.005564766,0.2730379
2021-01-11,GOOG,-0.090713367,0.754762093,-0.629344345,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.531248635,1.158076128,-0.270411078,0.329239235,-2.027378462,0.252563175
2021-01-18,GOOG,0.034958726,0.74620453,-0.689995817,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.5301581,1.150268396,-0.335544138,0.327359295,-2.027378462,0.260112662
2021-01-25,GOOG,-0.133536845,0.737759679,-0.67178763,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.599722716,1.162262821,0.112549532,0.332201739,-2.027378462,0.257540994
2021-02-01,GOOG,-0.002908116,0.69440883,-0.684366307,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.595308001,1.162675811,0.114742704,0.331330408,-2.027378462,0.251133702
2021-02-08,GOOG,0.001412622,0.696025937,-0.680088483,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.623045004,1.185401152,0.357679011,0.35350028,-2.005016708,0.252392169
2021-02-15,GOOG,0.031070604,0.632315681,-0.675978259,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.618892504,1.185283951,-0.479631319,0.352980362,-2.005016708,0.22705017
2021-02-22,GOOG,-0.034586384,0.660939531,-0.683723586,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.613332717,1.193009347,-0.330926359,0.37412689,-2.005016708,0.227484021
2021-03-01,GOOG,0.022358234,0.526871686,-0.686497241,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.610531841,1.187455486,-0.373293956,0.37343046,-2.005016708,0.227484021
2021-03-08,GOOG,0.009120367,0.393725194,-0.715730223,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.616857787,1.185963467,-0.240393628,0.357643485,-2.010484338,0.229706589
2021-03-15,GOOG,0.003751106,0.715136833,-0.711199976,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.582019183,1.253881257,-0.465706283,0.741618215,-2.011803636,0.201101295
2021-03-22,GOOG,-0.048987797,0.560453288,-0.681790145,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.60435334,1.177314147,-0.594017784,0.350603123,-2.010484338,0.215537639
2021-03-29,GOOG,-0.066997145,0.286665155,-0.676145271,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.588549678,1.174420529,-0.371487105,0.348816933,-2.010484338,0.215334175
2021-04-05,GOOG,-0.00518372,0.347468994,-0.67840406,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.55081867,1.133588143,-0.024682685,0.304917452,-1.940154118,0.224581075
2021-04-12,GOOG,-0.00760455,0.532776967,-0.617360769,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.593389995,1.147494134,0.201039575,0.299623109,-2.001334688,0.242766261
2021-04-19,GOOG,-0.040137298,0.336651973,-0.605600475,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.590581261,1.200475455,-0.288871721,0.34972265,-1.96819211,0.238275692
2021-04-26,GOOG,0.004753857,0.195365741,-0.584866749,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.593466687,1.201460937,-0.297773217,0.350354245,-1.96819211,0.237795753
2021-05-03,GOOG,0.035012127,0.400716182,-0.595846033,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.625456627,1.37255945,0.308379371,0.503281159,-1.913388068,0.765117242
2021-05-10,GOOG,-0.012417483,0.284303155,-0.585775802,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.57052957,1.221551092,-0.26203895,0.398096416,-1.982944497,0.306010851
2021-05-17,GOOG,-0.027945779,0.15986125,-0.633452964,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.564229663,1.218468703,-0.143217475,0.398588218,-1.982944497,0.306628901
2021-05-24,GOOG,-0.016532273,0.433802141,-0.662653999,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.631285056,1.161329197,-0.346441917,0.345211962,-1.927821092,0.326290087
2021-05-31,GOOG,-0.025041101,0.265582963,-0.70238224,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.633841088,1.223316742,-0.290837679,0.395329938,-1.982944497,0.324603507
2021-06-07,GOOG,0.001026742,-0.033173579,-0.686161932,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.658554777,1.224092848,-0.334935315,0.393115009,-1.995370325,0.407267691
2021-06-14,GOOG,-0.011304176,-0.012916165,-0.687574552,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.651094346,1.261644184,-0.34277054,0.448042101,-2.028832679,0.370255661
2021-06-21,GOOG,-0.013484011,0.258482192,-0.697901798,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.636543969,1.176469522,-0.363617574,0.359800671,-1.934060671,0.376244682
2021-06-28,GOOG,-0.006624313,0.271327288,-0.676699023,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.674294954,1.225171159,-0.443634186,0.391388549,-1.995370325,0.403479847
2021-07-05,GOOG,-0.017374748,0.225170483,-0.664950252,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.75396473,1.231411732,-0.328549086,0.390157021,-1.924552245,0.415388971
2021-07-12,GOOG,-0.044288738,0.247088728,-0.643845009,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.748607122,1.232861921,-0.43461771,0.390619511,-1.931407933,0.39817581
2021-07-19,GOOG,0.019009039,0.244380286,-0.647217405,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.74435515,1.23768428,-0.615831426,0.390921654,-1.931407933,0.39707841
2021-07-26,GOOG,-0.013333206,0.153602447,-0.648449018,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.767871415,1.247658562,-0.318577982,0.390757885,-1.931407933,0.391478608
2021-08-02,GOOG,-0.009947783,0.001863107,-0.641720384,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.747718128,1.264174932,0.545863603,0.443648089,-1.931407933,0.352172464
2021-08-09,GOOG,-0.000223908,0.25198484,-0.608520383,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.697117772,1.208855172,-0.455105215,0.391387961,-1.851108931,0.376020887
2021-08-16,GOOG,-0.043213586,0.248085053,-0.610981903,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.741338305,1.266682782,-0.599724313,0.439365511,-1.921944415,0.409516633
2021-08-23,GOOG,-0.001551882,0.268260504,-0.626903524,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.733627476,1.26734979,-0.38745342,0.435483111,-1.921944415,0.405354764
2021-08-30,GOOG,0.019910276,0.320864053,-0.615425391,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.76411825,1.278025333,-0.195462276,0.437528235,-1.921944415,0.405354764
2021-09-06,GOOG,0.003228797,-0.265203484,-0.617878897,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.754399674,1.275304559,-0.287735292,0.436826366,-1.921182364,0.405907221
2019-04-08,GE,-0.038151657,1.101739834,0.034931046,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.226464599,0.33306128,0.167847468,-0.16220222,0.256471128,-2.038945929
2019-04-15,GE,-0.023256684,1.189023233,0.043147348,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.124457948,0.355133029,1.335620015,-0.138402143,0.2627171,-2.015321589
2019-04-22,GE,-0.092742157,1.189924397,0.026633567,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.147922247,0.365237157,0.138566497,-0.124940793,0.2627171,-2.015321589
2019-04-29,GE,0.035873718,1.04436395,-0.038159353,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.169481295,0.368410762,-0.025322823,-0.118467422,0.2627171,-2.033570188
2019-05-06,GE,0.012916487,1.150124182,-0.048052551,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.17219676,0.555293316,1.158919987,-0.04659244,0.149219068,-2.094787313
2019-05-13,GE,0.056570311,1.112402074,-0.025670261,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.149514104,0.367632631,0.21823293,-0.179683672,0.241193551,-1.541799182
2019-05-20,GE,0.001058845,1.116596408,-0.005466699,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.156225383,0.367568154,0.18939439,-0.173063025,0.241193551,-1.541799182
2019-05-27,GE,-0.055627282,1.090384448,-0.028673012,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.126275715,0.356837605,0.452725726,-0.178523835,0.241193551,-1.539576936
2019-06-03,GE,-0.024741554,1.066391532,-0.033461549,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.147488674,0.364329173,0.422215236,-0.176055802,0.248124725,-1.53605138
2019-06-10,GE,-0.024144069,1.090248305,-0.065182921,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.168826079,0.40537635,-0.187151176,-0.117867032,0.21407075,-1.510288534
2019-06-17,GE,-0.001906456,1.159603826,-0.037352325,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.167582116,0.371849041,0.408533611,-0.18050125,0.248124725,-1.535123512
2019-06-24,GE,-0.00012021,1.13839156,-0.031533995,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.166861615,0.372856245,0.539007493,-0.155036026,0.248124725,-1.534442969
2019-07-01,GE,0.012458089,1.168345236,-0.035666942,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.135553895,0.3751945,-0.455108591,-0.15128263,0.248124725,-1.533739754
2019-07-08,GE,0.032339982,1.204032862,-0.025545814,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.138182045,0.36919191,-0.233418121,-0.152017122,0.217528462,-1.562684267
2019-07-15,GE,-0.045750141,1.166857054,-0.00619382,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.118294585,0.362735796,-0.025066312,-0.149593402,0.217528462,-1.564104541
2019-07-22,GE,0.049742285,1.155012613,-0.041510924,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.098974213,0.356088105,0.046606516,-0.150766704,0.217528462,-1.565733871
2019-07-29,GE,0.088831165,1.168663374,-0.04067517,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.134691961,0.36272995,0.016141304,-0.160833087,0.217528462,-1.565837739
2019-08-05,GE,0.040139117,1.203837568,0.006211474,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.125374938,0.35670915,1.004963789,-0.256582389,0.218919984,-1.469125611
2019-08-12,GE,0.097930187,1.127724974,-0.01262459,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.031835134,0.231709819,0.471074744,-0.30219331,0.225527699,-1.442870563
2019-08-19,GE,-0.034528702,1.230170771,-0.213411998,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.037630417,0.328194396,2.995866813,-0.278902744,0.218919984,-1.469125611
2019-08-26,GE,-0.054258613,1.224668386,-0.228081498,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.001117144,0.26400987,2.292051416,-0.260394078,0.27918796,-1.405216866
2019-09-02,GE,-0.069834244,1.216197157,-0.22010485,1,1,1,0,0,0,0,0,0,0,0,0,0,0.036525262,0.309887382,0.946010827,-0.24839712,0.218919984,-1.465347667
2019-09-09,GE,-0.003342015,1.184056946,-0.223948533,1,1,1,0,0,0,0,0,0,0,0,0,0,0.007678144,0.316519608,1.365841056,-0.217463254,0.140075469,-1.460231849
2019-09-16,GE,0.035853941,1.181091719,-0.228733177,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.029483424,0.327507284,0.245603223,-0.220003355,0.140075469,-1.449637198
2019-09-23,GE,0.053391373,1.132878345,-0.227018201,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.05409114,0.332758248,-0.275530115,-0.219452182,0.140075469,-1.449637198
2019-09-30,GE,-0.026483945,1.106975626,-0.22497531,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.036048444,0.326602401,-0.235611196,-0.219736637,0.140075469,-1.449637198
2019-10-07,GE,-0.01801856,1.12518818,-0.225062944,1,1,1,0,0,0,0,0,0,0,0,0,0,0.059000313,0.295738413,0.055652654,-0.22914817,0.347013662,-1.086405769
2019-10-14,GE,-0.004454417,1.212923523,-0.214505571,1,1,1,0,0,0,0,0,0,0,0,0,0,0.062816519,0.266391851,-0.174695143,-0.241322053,0.281957674,-1.128148691
2019-10-21,GE,-0.142656251,1.17100828,-0.213907821,1,1,1,0,0,0,0,0,0,0,0,0,0,0.062471998,0.268173044,-0.139791606,-0.234934165,0.281957674,-1.128667857
2019-10-28,GE,-0.104203843,1.13227135,-0.233767657,1,1,1,0,0,0,0,0,0,0,0,0,0,0.063109785,0.265445264,0.016496844,-0.216991422,0.281957674,-1.061409147
2019-11-04,GE,0,1.097565163,-0.24470602,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.041547387,0.299118922,1.453564117,-0.261960027,0.282632261,-1.080167729
2019-11-11,GE,-0.002600655,1.045597621,-0.258267085,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.124896072,0.247966954,0.613639562,-0.33217132,0.254073752,-1.252518796
2019-11-18,GE,0.024541057,1.051432636,-0.263459765,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.149979376,0.389870589,-0.068173425,-0.262248023,0.265787837,-1.283037397
2019-11-25,GE,0.015199276,1.101655222,-0.243942336,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.108145986,0.321194016,-0.076911928,-0.285064093,0.282632261,-1.312397338
2019-12-02,GE,-0.021391254,1.110841249,-0.240381914,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.084403936,0.3125662,0.213586925,-0.28519288,0.282632261,-1.312397338
2019-12-09,GE,0.027717538,1.147771197,-0.238239839,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.147888205,0.229546597,0.294481471,-0.291521274,0.285207863,-1.307725206
2019-12-16,GE,-0.013620877,1.128142117,-0.231521443,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.151534983,0.231428524,0.008145923,-0.309823443,0.285207863,-1.334107276
2019-12-23,GE,-0.068277031,1.128496848,-0.233117085,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.135012922,0.222755035,-0.169726639,-0.303752665,0.285207863,-1.305058513
2019-12-30,GE,0.025382085,1.141311065,-0.245385247,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.140689289,0.225455526,-0.041588877,-0.303570484,0.285207863,-1.305058513
2020-01-06,GE,-0.011925314,1.118215704,-0.241250279,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.076265498,0.241763526,1.065252934,-0.307515502,0.248714066,-1.365619888
2020-01-13,GE,0.00850351,1.134450035,-0.242603592,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.064423222,0.232444529,0.692673042,-0.307599522,0.248714066,-1.365560619
2020-01-20,GE,-0.061277511,1.127752627,-0.245748204,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.063120493,0.231643018,-0.112992862,-0.308649267,0.248714066,-1.366779224
2020-01-27,GE,-0.030065397,1.099208892,-0.260549714,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.06437545,0.233902354,0.045736665,-0.312466159,0.248714066,-1.337406168
2020-02-03,GE,0,1.090885072,-0.265474567,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.117638071,0.266040334,0.732828089,-0.315725107,0.246333154,-1.308981254
2020-02-10,GE,0.046260115,0.99873114,-0.263883281,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.118528055,0.266421703,-0.223206739,-0.319377388,0.246333154,-1.298727706
2020-02-17,GE,0.118599781,1.038438443,-0.25948331,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.11400356,0.264150407,-0.223784077,-0.313110293,0.246333154,-1.298581701
2020-02-24,GE,0.14621653,0.968859847,-0.262716621,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.094395916,0.255396612,-0.151186883,-0.317904604,0.246333154,-1.246055789
2020-03-02,GE,0.180072117,0.894413642,-0.244303478,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.126921582,0.255178555,-0.104167982,-0.31777734,0.246333154,-1.240902375
2020-03-09,GE,0.185639076,0.871321209,-0.057915233,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.060438233,0.145730779,0.392755309,-0.360019206,0.21279104,-1.186897788
2020-03-16,GE,-0.155901981,0.76700311,-0.087606755,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.054846246,0.269289171,-0.151750186,-0.201432596,0.229338256,-1.219240013
2020-03-23,GE,0.124201198,0.770122474,-0.074111499,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.064559458,0.195329059,-0.120616123,-0.306462861,0.24468348,-1.205548938
2020-03-30,GE,-0.059137504,0.754810557,-0.049067102,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.070769566,0.214734263,0.003503058,-0.312130262,0.24468348,-1.19413277
2020-04-06,GE,0.042924931,0.78566241,0.001336912,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.017317644,0.135639225,0.208441997,-0.345388731,-0.060196412,-1.075191195
2020-04-13,GE,0.088607617,0.808053607,0.037218246,1,1,1,0,0,0,0,0,0,0,0,0,0,0.050060594,0.155029513,0.139073013,-0.309822001,-0.069256402,-1.066827598
2020-04-20,GE,-0.037622012,0.714758074,0.075540328,1,1,1,0,0,0,0,0,0,0,0,0,0,0.076899731,0.137456597,1.408028873,-0.304774044,-0.069256402,-1.065291945
2020-04-27,GE,0.032841124,0.762329268,0.055277255,1,1,1,0,0,0,0,0,0,0,0,0,0,0.13121953,0.121838355,0.884194733,-0.311218293,-0.069256402,-1.059810708
2020-05-04,GE,0.13603278,0.713173642,0.079852548,1,1,1,0,0,0,0,0,0,0,0,0,0,0.088559284,0.21770176,1.480307014,-0.25838813,-0.06407824,-1.366539468
2020-05-11,GE,-0.154930991,0.896008322,0.15401585,1,1,1,0,0,0,0,0,0,0,0,0,0,0.182360687,0.109653903,1.038505525,-0.332163907,-0.077016021,-1.149432663
2020-05-18,GE,-0.024654526,0.94871166,0.112211948,1,1,1,0,0,0,0,0,0,0,0,0,0,0.261954878,0.08484503,1.353905346,-0.330165878,-0.077016021,-1.1494579
2020-05-25,GE,-0.181814087,0.960488174,0.113284285,1,1,1,0,0,0,0,0,0,0,0,0,0,0.178199791,0.11358311,1.028820665,-0.332311848,-0.077016021,-1.165765307
2020-06-01,GE,0.083326352,0.88767953,0.11566573,1,1,1,0,0,0,0,0,0,0,0,0,0,0.185285676,0.112505239,0.514803079,-0.331637593,-0.077016021,-1.165918561
2020-06-08,GE,0.013889141,0.957983308,0.112600408,1,1,1,0,0,0,0,0,0,0,0,0,0,0.119846078,0.138568188,0.133613512,-0.330279691,-0.082334289,-1.154794005
2020-06-15,GE,0.098391776,0.971443646,0.082289899,1,1,1,0,0,0,0,0,0,0,0,0,0,0.114894308,0.1783768,0.697404014,-0.269795037,-0.113907807,-1.137361839
2020-06-22,GE,-0.051326014,1.054475358,0.154740405,1,1,1,0,0,0,0,0,0,0,0,0,0,0.139597914,0.126860248,0.473101288,-0.331305776,-0.082334289,-1.171200312
2020-06-29,GE,0.019245635,1.040301991,0.143820202,1,1,1,0,0,0,0,0,0,0,0,0,0,0.188846088,0.106991079,0.715966365,-0.330375118,-0.082334289,-1.181915207
2020-07-06,GE,-0.055246686,0.978350127,0.175927964,1,1,1,0,0,0,0,0,0,0,0,0,0,0.116189911,0.10387948,0.335566919,-0.331767927,-0.151072734,-0.960275841
2020-07-13,GE,0.030153102,0.979380874,0.191641369,1,1,1,0,0,0,0,0,0,0,0,0,0,0.13888535,0.094914185,0.226529744,-0.329264349,-0.151072734,-0.907736802
