Date,AMZN,BAC,COST,DIS,DPZ,KO,MCD,MSFT,NAT,SBUX
1971-05-03,,,,0.7864699959754944,,0.22617144882678986,0.27427247166633606,,,
1971-05-04,,,,0.7975826263427734,,0.22852744162082672,0.27427247166633606,,,
1971-05-05,,,,0.8249383568763733,,0.229705348610878,0.27152955532073975,,,
1971-05-06,,,,0.801002025604248,,0.23088324069976807,0.2770152986049652,,,
1971-05-07,,,,0.8044214844703674,,0.23147234320640564,0.27610090374946594,,,
1971-05-10,,,,0.8215191960334778,,0.23147234320640564,0.27107250690460205,,,
1971-05-11,,,,0.8454549908638,,0.23618419468402863,0.2729012668132782,,,
1971-05-12,,,,0.8651167750358582,,0.2379511147737503,0.27610090374946594,,,
1971-05-13,,,,0.8728099465370178,,0.23854023218154907,0.28432923555374146,,,
1971-05-14,,,,0.8514389991760254,,0.24030713737010956,0.29209986329078674,,,
1971-05-17,,,,0.8283577561378479,,0.23323912918567657,0.28250011801719666,,,
1971-05-18,,,,0.8411805033683777,,0.23441721498966217,0.28250011801719666,,,
1971-05-19,,,,0.8428900241851807,,0.2355952262878418,0.28432923555374146,,,
1971-05-20,,,,0.8514389991760254,,0.23736202716827393,0.28387197852134705,,,
1971-05-21,,,,0.8531480431556702,,0.23971819877624512,0.28295764327049255,,,
1971-05-24,,,,0.8334870934486389,,0.23647859692573547,0.2834147810935974,,,
1971-05-25,,,,0.815534770488739,,0.23382824659347534,0.2847864031791687,,,
1971-05-26,,,,0.8138247728347778,,0.23471155762672424,0.2852431833744049,,,
1971-05-27,,,,0.8121154308319092,,0.23588970303535461,0.28707218170166016,,,
1971-05-28,,,,0.8300679922103882,,0.23706769943237305,0.28890055418014526,,,
1971-06-01,,,,0.8480192422866821,,0.23618419468402863,0.2925572097301483,,,
1971-06-02,,,,0.8428900241851807,,0.2379511147737503,0.3053567409515381,,,
1971-06-03,,,,0.8283577561378479,,0.23971819877624512,0.31632763147354126,,,
1971-06-04,,,,0.8001474738121033,,0.24236872792243958,0.3044423758983612,,,
1971-06-07,,,,0.7821952700614929,,0.24590244889259338,0.3053567409515381,,,
1971-06-08,,,,0.7830501198768616,,0.2453586608171463,0.3016994893550873,,,
1971-06-09,,,,0.7830501198768616,,0.24358513951301575,0.2998710572719574,,,
1971-06-10,,,,0.7753564119338989,,0.24358513951301575,0.3048997223377228,,,
1971-06-11,,,,0.7762116193771362,,0.24594973027706146,0.3030712604522705,,,
1971-06-14,,,,0.7745019793510437,,0.24654120206832886,0.3044423758983612,,,
1971-06-15,,,,0.7625333070755005,,0.24713237583637238,0.3147276043891907,,,
1971-06-16,,,,0.7745019793510437,,0.2462453544139862,0.3222702741622925,,,
1971-06-17,,,,0.7787756323814392,,0.24358513951301575,0.32089850306510925,,,
1971-06-18,,,,0.7625333070755005,,0.236490398645401,0.3037566840648651,,,
