date,CHUS,JPUS,KOUS,MAUS,USEU,USUK,THUS,SZUS
2000-03-30,8.2788,105.53,1107.5,3.8,0.9594,1.5922,37.88,1.6605
2000-03-31,8.2787,102.73,1105.5,3.8,0.9574,1.5922,37.85,1.663
2000-04-03,8.2786,104.82,1113.0,3.8,0.956,1.598,37.8,1.6587
2000-04-04,8.2791,105.33,1114.0,3.8,0.9588,1.5965,37.86,1.65
2000-04-05,8.2795,105.0,1115.5,3.8,0.9647,1.59,38.05,1.633
2000-04-06,8.2795,104.78,1112.0,3.8,0.958,1.58,38.05,1.639
2000-04-07,8.2795,105.33,1107.5,3.8,0.959,1.583,37.995,1.6383
2000-04-10,8.2798,106.37,1110.5,3.8,0.9588,1.5828,38.05,1.6435
2000-04-11,8.2791,106.95,1110.0,3.8,0.9591,1.5873,38.07,1.6415
2000-04-12,8.2796,105.86,1108.5,3.8,0.9551,1.5882,38.05,1.649
2000-04-13,8.2794,105.76,1107.0,3.8,0.9524,1.5881,37.85,1.652
2000-04-14,8.2794,105.12,1111.2,3.8,0.9564,1.586,37.9,1.6408
2000-04-17,8.2794,104.19,1113.8,3.8,0.955,1.5853,37.97,1.644
2000-04-18,8.279,104.59,1110.0,3.8,0.9477,1.5764,37.92,1.6603
2000-04-19,8.2793,104.94,1109.5,3.8,0.9369,1.5777,37.98,1.6755
2000-04-20,8.2791,105.45,1109.0,3.8,0.9376,1.5801,37.97,1.6772
2000-04-21,8.2785,105.88,1108.5,3.8,0.9379,1.5785,37.95,1.676
2000-04-24,8.2786,105.66,1108.8,3.8,0.9396,1.58,37.98,1.6712
2000-04-25,8.2791,105.71,1108.5,3.8,0.9265,1.5787,38.04,1.6985
2000-04-26,8.2795,106.46,1108.1,3.8,0.9217,1.5795,38.15,1.7085
2000-04-27,8.2798,106.36,1111.0,3.8,0.9083,1.5748,38.13,1.731
2000-04-28,8.2799,107.98,1110.0,3.8,0.9089,1.556,38.09,1.725
2000-05-01,8.2799,108.89,1110.0,3.8,0.912,1.5558,38.12,1.7135
2000-05-02,8.2799,108.63,1110.1,3.8,0.9068,1.559,38.35,1.7185
2000-05-03,8.2799,109.14,1110.0,3.8,0.8891,1.5605,38.5,1.7369
2000-05-04,8.2799,108.17,1111.5,3.8,0.8907,1.5435,38.51,1.7353
2000-05-05,8.2799,108.53,1111.0,3.8,0.8953,1.5288,38.55,1.7323
2000-05-08,8.2798,109.03,1109.7,3.8,0.895,1.531,38.5,1.7305
2000-05-09,8.279,109.61,1109.5,3.8,0.9023,1.5315,38.68,1.7219
2000-05-10,8.2785,109.33,1109.2,3.8,0.9097,1.5153,38.71,1.715
2000-05-11,8.2782,108.47,1113.0,3.8,0.9021,1.4997,39.0,1.7252
2000-05-12,8.2778,108.74,1113.5,3.8,0.908,1.5172,38.9,1.709
2000-05-15,8.2777,109.48,1114.9,3.8,0.9138,1.5075,39.35,1.7033
2000-05-16,8.2772,109.75,1115.0,3.8,0.9053,1.5008,39.45,1.7152
2000-05-17,8.2768,109.53,1115.6,3.8,0.8921,1.4905,39.4,1.7398
2000-05-18,8.2773,108.7,1118.8,3.8,0.8952,1.4818,39.34,1.7377
2000-05-19,8.2768,106.89,1122.5,3.8,0.8946,1.4855,39.03,1.7347
2000-05-22,8.277,107.02,1131.5,3.8,0.9036,1.4907,39.18,1.7185
2000-05-23,8.2768,106.72,1135.0,3.8,0.9032,1.4728,39.25,1.7295
2000-05-24,8.2769,107.58,1133.5,3.8,0.9096,1.4755,39.3,1.7208
2000-05-25,8.2773,107.48,1129.9,3.8,0.9072,1.4705,39.15,1.721
2000-05-26,8.2771,107.18,1137.5,3.8,0.931,1.4875,39.19,1.6828
2000-05-29,8.2771,107.18,1137.5,3.8,0.931,1.4875,39.19,1.6828
2000-05-30,8.2772,106.44,1137.0,3.8,0.9314,1.495,39.25,1.6885
2000-05-31,8.2773,107.74,1130.0,3.8,0.9328,1.4968,39.22,1.6883
2000-06-01,8.2771,108.74,1133.0,3.8,0.9307,1.4915,39.19,1.6878
2000-06-02,8.2771,108.15,1125.2,3.8,0.9432,1.5079,38.92,1.668
2000-06-05,8.277,107.44,1118.0,3.8,0.9471,1.5135,38.81,1.663
2000-06-06,8.2773,105.64,1117.0,3.8,0.957,1.5235,38.84,1.643
2000-06-07,8.2773,105.5,1113.2,3.8,0.96,1.5225,38.92,1.6365
2000-06-08,8.2775,105.86,1116.0,3.8,0.9548,1.506,39.01,1.641
2000-06-09,8.2772,106.78,1115.5,3.8,0.9526,1.5079,39.12,1.6443
2000-06-12,8.2771,106.65,1113.4,3.8005,0.9544,1.512,39.05,1.6356
2000-06-13,8.277,106.79,1114.4,3.8,0.9619,1.513,38.99,1.6255
2000-06-14,8.2768,106.89,1114.5,3.8,0.959,1.5023,39.07,1.6318
2000-06-15,8.2768,106.52,1115.0,3.8,0.953,1.5103,39.07,1.6386
2000-06-16,8.2768,106.22,1116.4,3.8,0.9648,1.5165,39.18,1.6178
2000-06-19,8.2768,105.74,1122.22,3.8,0.9622,1.5154,39.2,1.623
2000-06-20,8.2772,105.42,1120.0,3.8,0.9557,1.51,39.13,1.628
2000-06-21,8.2772,105.5,1119.3,3.8,0.9455,1.497,39.2,1.639
2000-06-22,8.2771,104.4,1118.8,3.8,0.9398,1.511,39.25,1.6455
2000-06-23,8.2769,104.59,1119.5,3.8,0.9358,1.501,39.1,1.6565
2000-06-26,8.2773,105.66,1118.2,3.8,0.9382,1.499,39.13,1.651
2000-06-27,8.2774,105.53,1118.3,3.8,0.9444,1.5,39.17,1.6379
2000-06-28,8.2775,105.51,1116.5,3.8,0.9444,1.5107,39.16,1.642
2000-06-29,8.278,105.09,1115.0,3.8,0.9515,1.5194,39.2,1.6375
2000-06-30,8.2782,106.14,1115.15,3.8,0.9545,1.513,39.2,1.6317
2000-07-03,8.2786,105.64,1113.9,3.8,0.9526,1.5135,39.39,1.6323
2000-07-04,8.2786,105.64,1113.9,3.8,0.9526,1.5135,39.39,1.6323
2000-07-05,8.2787,106.91,1117.5,3.8,0.9548,1.512,39.6,1.622
2000-07-06,8.2791,107.37,1117.5,3.8,0.9527,1.512,39.6,1.625
2000-07-07,8.2793,107.81,1119.0,3.8,0.9484,1.5143,39.75,1.6278
2000-07-10,8.2795,107.1,1118.5,3.8,0.9521,1.5137,39.92,1.6275
2000-07-11,8.2794,106.93,1116.7,3.8,0.9497,1.514,40.01,1.6335
2000-07-12,8.2795,108.36,1115.7,3.8,0.9401,1.5068,40.03,1.651
2000-07-13,8.2791,108.27,1111.3,3.8,0.9339,1.499,39.98,1.6608
2000-07-14,8.2796,107.88,1113.0,3.8,0.9374,1.499,40.05,1.6532
2000-07-17,8.2791,108.53,1113.1,3.8,0.9351,1.492,40.31,1.6575
2000-07-18,8.2796,108.3,1113.7,3.8,0.9322,1.4945,40.25,1.6608
2000-07-19,8.2796,108.2,1112.3,3.8,0.9237,1.4942,40.17,1.6781
2000-07-20,8.2796,107.89,1111.6,3.8,0.9292,1.5094,40.23,1.668
2000-07-21,8.2795,109.08,1113.0,3.8,0.9343,1.5167,40.443,1.6638
2000-07-24,8.2798,108.92,1114.2,3.8,0.9314,1.514,40.76,1.67
2000-07-25,8.2797,109.3,1116.0,3.8,0.9391,1.519,40.99,1.6528
2000-07-26,8.2796,109.28,1115.6,3.8,0.9413,1.5154,41.19,1.6493
2000-07-27,8.2793,109.15,1115.0,3.8,0.9331,1.5116,40.92,1.6605
2000-07-28,8.2794,109.63,1117.0,3.8,0.9246,1.5025,41.42,1.6753
2000-07-31,8.2792,109.68,1116.9,3.8,0.9266,1.4983,41.34,1.6689
2000-08-01,8.2788,109.47,1115.8,3.8,0.9228,1.4992,41.09,1.6758
2000-08-02,8.2791,108.77,1115.8,3.8,0.9137,1.4926,40.84,1.6887
2000-08-03,8.2796,108.36,1115.0,3.8,0.9042,1.4947,40.7,1.7087
2000-08-04,8.2798,108.54,1116.0,3.8,0.9075,1.5022,40.68,1.7053
2000-08-07,8.2799,108.99,1118.0,3.8,0.9105,1.507,41.26,1.7005
2000-08-08,8.2799,108.64,1116.5,3.8,0.9019,1.5022,41.1,1.7147
2000-08-09,8.2798,107.99,1115.3,3.8,0.8991,1.4992,40.9,1.7187
2000-08-10,8.2799,108.7,1114.5,3.8,0.9077,1.498,40.85,1.7065
2000-08-11,8.2796,108.68,1116.0,3.8,0.9046,1.504,40.7,1.7181
2000-08-14,8.2795,109.52,1117.0,3.8,0.9037,1.506,40.74,1.7214
2000-08-15,8.2788,109.0,1116.3,3.8,0.9135,1.5056,40.88,1.7095
2000-08-16,8.2797,108.55,1115.2,3.8,0.9143,1.4988,40.83,1.7093
2000-08-17,8.2799,108.48,1115.0,3.8,0.9152,1.4992,40.85,1.7085
2000-08-18,8.2797,108.43,1115.1,3.8,0.9068,1.4895,41.04,1.7235
2000-08-21,8.2799,108.53,1114.5,3.8,0.9027,1.49,40.92,1.7275
2000-08-22,8.2799,108.34,1114.14,3.8,0.8965,1.4797,40.83,1.7405
2000-08-23,8.2793,107.02,1114.8,3.8,0.8967,1.4813,40.77,1.7282
2000-08-24,8.2799,106.89,1114.2,3.8,0.9028,1.4806,41.01,1.7117
2000-08-25,8.2799,107.17,1114.1,3.8,0.9024,1.4745,40.86,1.7095
2000-08-28,8.2799,106.45,1111.9,3.8,0.9002,1.4716,40.8,1.713
2000-08-29,8.2799,106.2,1110.2,3.8,0.8966,1.4616,40.95,1.7238
2000-08-30,8.2788,106.47,1108.6,3.8,0.8924,1.456,40.96,1.736
2000-08-31,8.2786,106.66,1108.8,3.8,0.8878,1.4515,40.89,1.7425
2000-09-01,8.2787,105.78,1105.7,3.8,0.8993,1.4605,40.9,1.723
2000-09-04,8.2787,105.78,1105.7,3.8,0.8993,1.4605,40.9,1.723
2000-09-05,8.279,105.88,1105.5,3.8,0.8876,1.4522,41.25,1.7488
2000-09-06,8.2794,106.08,1107.4,3.8,0.8702,1.4455,41.4,1.778
2000-09-07,8.279,105.1,1111.0,3.8,0.874,1.438,41.42,1.772
2000-09-08,8.2794,106.03,1109.5,3.8,0.8664,1.4196,41.61,1.7869
2000-09-11,8.2786,105.97,1109.5,3.8,0.8624,1.4123,41.47,1.7715
2000-09-12,8.2787,106.93,1109.5,3.8,0.8596,1.402,41.61,1.771
2000-09-13,8.277,107.11,1110.0,3.8,0.864,1.4125,41.81,1.7635
2000-09-14,8.2773,107.25,1115.2,3.8,0.8617,1.406,41.8,1.7736
2000-09-15,8.2771,107.33,1119.9,3.8,0.8572,1.4005,41.99,1.7805
2000-09-18,8.2772,106.87,1140.0,3.8,0.8523,1.4015,42.4,1.787
2000-09-19,8.2779,107.02,1127.0,3.8,0.8514,1.408,42.32,1.7765
2000-09-20,8.2775,106.77,1127.0,3.8,0.8462,1.4107,42.64,1.7845
2000-09-21,8.2778,106.5,1128.0,3.8,0.8558,1.428,42.63,1.7715
2000-09-22,8.2787,107.94,1135.0,3.8,0.8793,1.4568,42.8,1.7295
2000-09-25,8.2793,107.63,1126.0,3.8,0.8738,1.454,42.7,1.739
2000-09-26,8.2791,107.63,1120.0,3.8,0.8815,1.46,42.23,1.7279
2000-09-27,8.2795,107.44,1114.0,3.8,0.8805,1.4607,42.21,1.7325
2000-09-28,8.2799,107.59,1115.9,3.8,0.8826,1.4635,42.5,1.7288
2000-09-29,8.2798,107.9,1115.3,3.8,0.8837,1.4787,42.15,1.7265
2000-10-02,8.279,108.81,1118.18,3.8,0.8806,1.4675,42.3,1.7322
2000-10-03,8.279,108.66,1120.0,3.8,0.8741,1.4565,42.4,1.7365
2000-10-04,8.279,109.29,1120.0,3.8,0.8726,1.4558,42.75,1.7395
2000-10-05,8.279,109.3,1120.0,3.8,0.8685,1.4502,42.52,1.7491
2000-10-06,8.279,108.81,1119.0,3.8,0.868,1.4445,42.56,1.7515
2000-10-09,8.279,108.81,1119.0,3.8,0.868,1.4445,42.56,1.7515
2000-10-10,8.2789,107.9,1121.9,3.8,0.8682,1.4484,42.86,1.7515
2000-10-11,8.2786,107.63,1124.0,3.8,0.8715,1.462,43.14,1.7328
2000-10-12,8.2786,107.58,1124.0,3.8,0.8644,1.4735,43.5,1.7415
2000-10-13,8.2784,107.67,1132.0,3.8,0.8568,1.4597,43.58,1.7595
2000-10-16,8.2781,108.3,1130.0,3.8,0.8489,1.4455,43.31,1.779
2000-10-17,8.2784,108.15,1136.0,3.8,0.8507,1.4426,43.45,1.7773
2000-10-18,8.2781,107.78,1140.0,3.8,0.8391,1.4464,43.75,1.7875
2000-10-19,8.278,108.55,1140.0,3.8,0.8406,1.4422,43.39,1.7875
2000-10-20,8.2778,109.04,1132.0,3.8,0.84,1.4448,43.72,1.7885
2000-10-23,8.2784,108.45,1141.0,3.8,0.8364,1.455,43.97,1.7985
2000-10-24,8.2784,108.08,1138.0,3.8,0.8364,1.449,43.77,1.8005
2000-10-25,8.2782,108.05,1140.0,3.8,0.827,1.4335,43.6,1.8165
2000-10-26,8.2785,108.36,1140.0,3.8,0.8271,1.4313,43.82,1.825
2000-10-27,8.2788,108.75,1138.0,3.8,0.8406,1.4517,43.77,1.8065
2000-10-30,8.278,108.99,1140.0,3.8,0.8432,1.453,43.79,1.8068
2000-10-31,8.2775,109.15,1139.0,3.8,0.8486,1.4505,44.06,1.7978
2000-11-01,8.2773,108.48,1138.3,3.8,0.8584,1.4452,43.82,1.7765
2000-11-02,8.277,108.39,1134.8,3.8,0.8594,1.444,43.8,1.7799
2000-11-03,8.2768,107.58,1136.3,3.8,0.8614,1.4484,43.48,1.7667
2000-11-06,8.2771,107.34,1135.0,3.8,0.8584,1.432,43.4,1.7725
2000-11-07,8.2769,107.3,1139.0,3.8,0.8583,1.431,43.63,1.7728
2000-11-08,8.2772,107.57,1136.5,3.8,0.8559,1.4236,43.6,1.7775
2000-11-09,8.2768,107.41,1132.0,3.8,0.8574,1.4242,43.6,1.7739
2000-11-10,8.2772,107.83,1137.0,3.8,0.8625,1.4305,43.73,1.7657
2000-11-13,8.2768,107.7,1141.0,3.8,0.8607,1.4388,43.67,1.7637
2000-11-14,8.2773,108.15,1139.0,3.8,0.8573,1.4306,43.73,1.7723
2000-11-15,8.2768,108.75,1138.7,3.8,0.857,1.4257,43.69,1.7815
2000-11-16,8.2773,109.08,1141.3,3.8,0.8532,1.4228,44.165,1.7883
2000-11-17,8.2769,108.86,1144.5,3.8,0.8516,1.423,44.26,1.7915
2000-11-20,8.2779,109.79,1157.0,3.8,0.8486,1.4222,44.38,1.8
2000-11-21,8.2786,110.29,1168.0,3.8,0.8458,1.416,44.23,1.7995
2000-11-22,8.2782,110.16,1179.0,3.8,0.8423,1.4077,43.7,1.805
2000-11-23,8.2782,110.16,1179.0,3.8,0.8423,1.4077,43.7,1.805
2000-11-24,8.2779,111.38,1191.0,3.8,0.8382,1.3997,43.77,1.8085
2000-11-27,8.278,110.7,1189.0,3.8,0.85,1.4155,43.52,1.7803
2000-11-28,8.2777,110.23,1189.0,3.8,0.8547,1.4182,43.72,1.7633
2000-11-29,8.2774,111.28,1204.0,3.8,0.8577,1.4209,43.92,1.7595
2000-11-30,8.2777,110.93,1217.0,3.8,0.8694,1.421,43.805,1.7365
2000-12-01,8.2775,111.15,1211.0,3.8,0.8765,1.4373,43.77,1.7285
2000-12-04,8.2771,111.07,1220.0,3.8,0.8875,1.4523,43.7,1.706
2000-12-05,8.277,111.0,1204.0,3.8,0.8804,1.441,43.68,1.7153
2000-12-06,8.277,110.42,1201.0,3.8,0.8877,1.4365,43.62,1.7078
2000-12-07,8.277,110.7,1201.0,3.8,0.8891,1.44,43.44,1.7015
2000-12-08,8.2769,111.29,1192.0,3.8,0.8838,1.4442,43.61,1.7063
2000-12-11,8.2773,110.77,1184.0,3.8,0.8771,1.4554,43.49,1.715
2000-12-12,8.2771,111.5,1191.0,3.8,0.8775,1.448,43.55,1.7144
2000-12-13,8.277,112.4,1192.1,3.8,0.8755,1.451,43.6,1.7175
2000-12-14,8.2768,112.42,1203.0,3.8,0.8858,1.4665,43.55,1.699
2000-12-15,8.2768,112.55,1208.0,3.8,0.8981,1.4763,43.45,1.6795
2000-12-18,8.2774,112.06,1206.0,3.8,0.8929,1.4677,43.36,1.6845
2000-12-19,8.2772,112.55,1209.0,3.8,0.8902,1.462,42.97,1.694
2000-12-20,8.2769,112.58,1218.0,3.8,0.9058,1.4737,42.68,1.6765
2000-12-21,8.2768,112.18,1228.8,3.8,0.9112,1.4707,42.55,1.6722
2000-12-22,8.2777,112.75,1237.3,3.8,0.923,1.4783,42.1,1.6485
2000-12-25,8.2777,112.75,1237.3,3.8,0.923,1.4783,42.1,1.6485
2000-12-26,8.2769,113.62,1252.5,3.8,0.9292,1.48,42.3,1.6342
2000-12-27,8.277,114.2,1260.0,3.8,0.9304,1.4912,42.72,1.6435
2000-12-28,8.2781,114.62,1253.0,3.8,0.9257,1.4907,43.33,1.645
2000-12-29,8.2774,114.35,1267.0,3.8,0.9388,1.4955,43.45,1.6202
2001-01-01,8.2774,114.35,1267.0,3.8,0.9388,1.4955,43.45,1.6202
2001-01-02,8.2779,114.73,1279.0,3.8,0.9465,1.4977,43.79,1.6075
2001-01-03,8.2773,114.26,1271.5,3.8,0.9473,1.5045,43.7,1.6025
2001-01-04,8.2781,115.47,1265.0,3.8,0.9448,1.493,43.53,1.6115
2001-01-05,8.2775,116.19,1264.7,3.8,0.9535,1.499,43.26,1.6025
2001-01-08,8.2778,115.97,1263.6,3.8,0.9486,1.4969,42.95,1.6076
2001-01-09,8.2771,116.64,1253.3,3.8,0.9397,1.49,43.13,1.621
2001-01-10,8.2769,116.26,1270.0,3.8,0.9387,1.491,43.2,1.6255
2001-01-11,8.2767,117.56,1279.2,3.8,0.952,1.4965,43.57,1.6123
2001-01-12,8.2768,117.76,1279.2,3.8,0.9486,1.4778,43.34,1.6232
2001-01-15,8.2768,117.76,1279.2,3.8,0.9486,1.4778,43.34,1.6232
2001-01-16,8.2766,117.28,1283.8,3.8,0.9374,1.4675,43.09,1.639
2001-01-17,8.2764,118.35,1279.0,3.8,0.9306,1.4723,43.3,1.652
2001-01-18,8.2764,117.78,1286.0,3.8,0.9446,1.4755,43.25,1.6195
2001-01-19,8.2764,117.23,1276.12,3.8,0.9363,1.4683,43.1,1.6334
2001-01-22,8.2782,116.62,1275.1,3.8,0.9374,1.465,43.13,1.637
2001-01-23,8.2786,116.95,1275.1,3.8,0.9389,1.4715,43.03,1.633
2001-01-24,8.2786,118.18,1275.8,3.8,0.9258,1.4616,43.13,1.6547
2001-01-25,8.2786,116.91,1277.5,3.8,0.9219,1.4605,42.97,1.6558
2001-01-26,8.2786,117.16,1281.9,3.8,0.9213,1.459,42.85,1.6582
2001-01-29,8.2786,116.67,1266.0,3.8,0.9181,1.457,42.63,1.656
2001-01-30,8.2786,115.75,1265.5,3.8,0.9264,1.4615,42.68,1.6455
2001-01-31,8.2781,116.39,1258.0,3.8,0.9308,1.4613,42.49,1.6425
2001-02-01,8.2772,115.33,1257.0,3.8,0.9384,1.4775,42.3,1.633
2001-02-02,8.2774,115.65,1249.5,3.8,0.9357,1.4692,42.38,1.6425
2001-02-05,8.277,114.99,1263.0,3.8,0.9395,1.475,42.47,1.6355
2001-02-06,8.2766,114.88,1259.0,3.8,0.9304,1.4585,42.4,1.6538
2001-02-07,8.2765,116.21,1270.0,3.8,0.9331,1.4633,42.7,1.6475
2001-02-08,8.2763,116.3,1267.0,3.8,0.9184,1.444,42.52,1.6707
2001-02-09,8.2764,117.57,1265.0,3.8,0.9267,1.449,42.62,1.656
2001-02-12,8.2774,117.62,1264.1,3.8,0.9287,1.4513,42.62,1.6557
2001-02-13,8.2765,117.3,1255.5,3.8,0.9204,1.451,42.52,1.6683
2001-02-14,8.2764,116.65,1252.5,3.8,0.9197,1.4578,42.4,1.669
2001-02-15,8.2772,115.67,1242.0,3.8,0.9057,1.449,42.42,1.692
2001-02-16,8.277,115.46,1244.0,3.8,0.9162,1.4505,42.47,1.6763
2001-02-19,8.277,115.46,1244.0,3.8,0.9162,1.4505,42.47,1.6763
2001-02-20,8.2767,115.57,1234.0,3.8,0.9096,1.4436,42.79,1.687
2001-02-21,8.2772,116.45,1240.0,3.8,0.9077,1.4385,42.94,1.6897
2001-02-22,8.2769,116.53,1241.1,3.8,0.9069,1.4447,43.02,1.6903
2001-02-23,8.2774,116.15,1249.1,3.8,0.9095,1.447,43.06,1.6885
2001-02-26,8.2776,116.63,1247.1,3.8,0.9093,1.444,43.05,1.6895
2001-02-27,8.2781,116.2,1249.5,3.8,0.9128,1.4405,42.85,1.6837
2001-02-28,8.2783,117.28,1254.8,3.8,0.9212,1.4433,43.11,1.6736
2001-03-01,8.2778,117.33,1253.1,3.8,0.9291,1.4553,43.29,1.6557
2001-03-02,8.2782,119.06,1268.0,3.8,0.934,1.4725,43.39,1.6465
2001-03-05,8.2777,119.08,1275.0,3.8,0.9289,1.4687,43.57,1.6538
2001-03-06,8.2778,118.87,1265.5,3.8,0.9313,1.4655,43.44,1.6523
2001-03-07,8.2773,119.86,1274.5,3.8,0.9274,1.4612,43.69,1.6582
2001-03-08,8.277,119.51,1272.0,3.8,0.9281,1.4667,43.53,1.6593
2001-03-09,8.2774,119.71,1269.1,3.8,0.9315,1.4675,43.61,1.6545
2001-03-12,8.2784,120.63,1280.0,3.8,0.93,1.467,43.78,1.6555
2001-03-13,8.2783,120.2,1276.0,3.8,0.9148,1.4513,43.58,1.6838
2001-03-14,8.2778,120.97,1278.0,3.8,0.9133,1.4497,43.675,1.684
2001-03-15,8.2776,122.23,1286.0,3.8,0.9046,1.4436,43.97,1.7002
2001-03-16,8.2771,122.85,1295.0,3.8,0.8929,1.4265,44.0,1.716
2001-03-19,8.2772,122.57,1298.0,3.8,0.8985,1.4237,43.89,1.7068
2001-03-20,8.2772,122.73,1297.01,3.8,0.9054,1.4285,44.07,1.6957
2001-03-21,8.2771,123.62,1310.0,3.8,0.897,1.431,44.3,1.7085
2001-03-22,8.2768,123.84,1324.0,3.8,0.8881,1.4223,44.447,1.7233
2001-03-23,8.2773,122.64,1310.0,3.8,0.8926,1.4292,44.22,1.7155
2001-03-26,8.2771,122.81,1310.7,3.8,0.8955,1.4345,44.35,1.7155
2001-03-27,8.2773,122.99,1312.0,3.8,0.891,1.429,44.48,1.7198
2001-03-28,8.2777,122.62,1302.0,3.8,0.8882,1.4352,44.63,1.7245
2001-03-29,8.2779,123.45,1323.0,3.8,0.8807,1.4302,44.78,1.7323
2001-03-30,8.2777,125.54,1332.0,3.8,0.8794,1.419,45.04,1.736
2001-04-02,8.2776,126.75,1350.0,3.8,0.8824,1.42,45.16,1.7317
2001-04-03,8.2772,125.41,1350.0,3.8,0.893,1.4305,45.15,1.712
2001-04-04,8.2771,125.38,1369.0,3.8,0.9013,1.435,45.39,1.6951
2001-04-05,8.2768,124.33,1352.0,3.8,0.8976,1.4266,45.37,1.702
2001-04-06,8.2767,124.03,1342.1,3.8,0.9002,1.4383,45.52,1.7
2001-04-09,8.277,124.85,1341.9,3.8,0.9014,1.447,45.64,1.6955
2001-04-10,8.2769,124.48,1334.0,3.8,0.8884,1.436,45.59,1.7165
2001-04-11,8.2769,124.82,1326.0,3.8,0.8856,1.434,45.5,1.7161
2001-04-12,8.2772,123.51,1316.1,3.8,0.8922,1.4391,45.45,1.7062
2001-04-13,8.2769,124.15,1325.3,3.8,0.8888,1.4354,45.43,1.7127
2001-04-16,8.2769,124.64,1330.0,3.8,0.8862,1.436,45.58,1.718
2001-04-17,8.2775,123.67,1325.0,3.8,0.8814,1.4287,45.53,1.731
2001-04-18,8.2775,122.35,1316.0,3.8,0.8816,1.4257,45.22,1.7375
2001-04-19,8.2773,121.87,1299.0,3.8,0.8909,1.4366,45.4,1.717
2001-04-20,8.2775,122.52,1313.1,3.8,0.9032,1.4428,45.68,1.6926
2001-04-23,8.277,121.68,1314.5,3.8,0.896,1.4377,45.48,1.7087
2001-04-24,8.2769,122.08,1307.0,3.8,0.8946,1.4365,45.56,1.7115
2001-04-25,8.2767,122.21,1307.9,3.8,0.8972,1.4397,45.63,1.7075
2001-04-26,8.2769,123.13,1317.0,3.8,0.9011,1.4378,45.72,1.706
2001-04-27,8.2773,123.76,1328.0,3.8,0.8924,1.4362,45.72,1.7232
2001-04-30,8.2774,123.57,1319.0,3.8,0.8874,1.4306,45.65,1.7345
2001-05-01,8.2774,121.92,1319.0,3.8,0.8937,1.434,45.65,1.7255
2001-05-02,8.2774,121.72,1310.0,3.8,0.8925,1.4345,45.53,1.7307
2001-05-03,8.2774,121.19,1296.0,3.8,0.8891,1.4322,45.45,1.7355
2001-05-04,8.2774,121.05,1292.5,3.8,0.8934,1.4362,45.68,1.7304
2001-05-07,8.2774,121.34,1297.1,3.8,0.8916,1.44,45.64,1.7305
2001-05-08,8.2785,121.66,1304.0,3.8,0.8848,1.4315,45.66,1.742
2001-05-09,8.2775,122.25,1301.9,3.8,0.8845,1.4209,45.59,1.7429
2001-05-10,8.2771,122.71,1307.0,3.8,0.8792,1.4186,45.49,1.7485
2001-05-11,8.2771,122.5,1298.0,3.8,0.8759,1.4177,45.48,1.7522
2001-05-14,8.2771,123.12,1298.0,3.8,0.8748,1.4176,45.55,1.7516
2001-05-15,8.2709,123.26,1303.7,3.8,0.8788,1.4236,45.51,1.7432
2001-05-16,8.2769,123.59,1310.0,3.8,0.8842,1.4293,45.37,1.7329
2001-05-17,8.2767,122.68,1302.1,3.8,0.8828,1.431,45.35,1.7393
2001-05-18,8.2768,123.67,1304.1,3.8,0.8774,1.4333,45.54,1.7486
2001-05-21,8.2778,122.91,1303.0,3.8,0.8762,1.438,45.62,1.7485
2001-05-22,8.2774,122.79,1305.0,3.8,0.8657,1.4278,45.64,1.7666
2001-05-23,8.2771,120.39,1287.0,3.8,0.8598,1.4245,45.5,1.7755
2001-05-24,8.277,120.15,1286.0,3.8,0.857,1.4103,45.43,1.7793
2001-05-25,8.2771,120.75,1289.3,3.8,0.8577,1.4207,45.59,1.779
2001-05-28,8.2771,120.75,1289.3,3.8,0.8577,1.4207,45.59,1.779
2001-05-29,8.2768,120.1,1290.0,3.8,0.8547,1.4187,45.43,1.784
2001-05-30,8.2777,120.27,1290.0,3.8,0.8576,1.4251,45.43,1.7775
2001-05-31,8.277,118.88,1282.0,3.8,0.8455,1.4175,45.41,1.797
2001-06-01,8.2777,119.13,1286.0,3.8,0.8452,1.416,45.4,1.7992
2001-06-04,8.277,119.5,1285.0,3.8,0.8449,1.4123,45.4,1.7968
2001-06-05,8.2769,120.27,1287.0,3.8,0.8504,1.4113,45.0,1.7805
2001-06-06,8.2772,120.35,1286.0,3.8,0.8452,1.3906,45.28,1.7988
2001-06-07,8.2767,119.91,1286.0,3.8,0.8506,1.39,45.18,1.7923
2001-06-08,8.2767,120.6,1286.0,3.8,0.8505,1.3817,45.14,1.7927
2001-06-11,8.2767,122.02,1289.0,3.8,0.8425,1.373,45.21,1.8046
2001-06-12,8.2771,121.74,1291.0,3.8,0.8479,1.3781,45.29,1.796
2001-06-13,8.2779,121.89,1293.0,3.8,0.8536,1.3909,45.38,1.7902
2001-06-14,8.2773,121.42,1293.0,3.8,0.8598,1.4005,45.37,1.7753
2001-06-15,8.277,122.97,1293.0,3.8,0.8628,1.4056,45.31,1.7726
2001-06-18,8.277,123.2,1293.0,3.8,0.861,1.4034,45.36,1.777
2001-06-19,8.2779,122.97,1305.0,3.8,0.8558,1.4008,45.23,1.7861
2001-06-20,8.277,123.3,1305.0,3.8,0.8506,1.3952,45.26,1.7924
2001-06-21,8.2769,124.4,1303.0,3.8,0.8544,1.4167,45.28,1.7797
2001-06-22,8.2767,124.25,1304.0,3.8,0.857,1.414,45.25,1.773
